vars: 2992
i: 0.6,0.76,1.0,0.5,0.77,0.59,0.52
s: 5
t: 0.230
c: 7
mem: 160.0

i: 0.35,0.51,0.48,0.5,0.61,0.71,0.74
s: 2
t: 0.896
c: 7
mem: 864.0

i: 0.69,0.43,0.48,0.5,0.59,0.74,0.77
s: 4
t: 0.456
c: 6
mem: 512.0

i: 0.42,0.35,0.48,0.5,0.58,0.15,0.27
s: 3
t: 0.473
c: 6
mem: 832.0

i: 0.7,0.53,0.48,0.5,0.7,0.86,0.87
s: 5
t: 0.385
c: 6
mem: 192.0

i: 0.22,0.43,0.48,0.5,0.48,0.16,0.28
s: 3
t: 0.497
c: 6
mem: 160.0

i: 0.52,0.57,0.48,0.5,0.42,0.47,0.54
s: 3
t: 0.538
c: 6
mem: 368.0

i: 0.49,0.42,0.48,0.5,0.53,0.79,0.81
s: 3
t: 0.859
c: 7
mem: 784.0

i: 0.74,0.78,0.48,0.5,0.75,0.54,0.15
s: 4
t: 0.148
c: 6
mem: 0.0

i: 0.71,0.4,0.48,0.5,0.71,0.7,0.74
s: 3
t: 0.982
c: 7
mem: 832.0

i: 0.45,0.4,0.48,0.5,0.61,0.74,0.77
s: 2
t: 0.939
c: 7
mem: 464.0

i: 0.48,0.41,0.48,0.5,0.51,0.9,0.88
s: 3
t: 0.823
c: 7
mem: 448.0

i: 0.27,0.35,0.48,0.5,0.51,0.77,0.79
s: 3
t: 0.863
c: 7
mem: 672.0

i: 0.5,0.66,0.48,0.5,0.31,0.92,0.92
s: 3
t: 0.869
c: 7
mem: 368.0

i: 0.48,0.49,0.48,0.5,0.52,0.77,0.71
s: 3
t: 0.749
c: 7
mem: 352.0

i: 0.63,0.42,0.48,0.5,0.48,0.77,0.8
s: 4
t: 0.505
c: 7
mem: 80.0

i: 0.6,0.46,0.48,0.5,0.45,0.81,0.83
s: 4
t: 0.712
c: 7
mem: 368.0

i: 0.47,0.55,0.48,0.5,0.58,0.71,0.75
s: 4
t: 0.875
c: 7
mem: 464.0

i: 0.41,0.57,0.48,0.5,0.39,0.21,0.32
s: 3
t: 0.398
c: 6
mem: 0.0

i: 0.79,0.36,0.48,0.5,0.46,0.82,0.7
s: 3
t: 0.493
c: 6
mem: 272.0

i: 0.59,0.29,0.48,0.5,0.64,0.75,0.77
s: 4
t: 0.452
c: 6
mem: 256.0

i: 0.47,0.46,0.48,0.5,0.62,0.74,0.77
s: 5
t: 0.438
c: 6
mem: 240.0

i: 0.64,0.72,0.48,0.5,0.49,0.42,0.19
s: 4
t: 0.408
c: 6
mem: 272.0

i: 0.49,0.43,0.48,0.5,0.49,0.3,0.4
s: 3
t: 0.509
c: 6
mem: 576.0

i: 0.54,0.49,0.48,0.5,0.4,0.87,0.88
s: 3
t: 0.851
c: 7
mem: 384.0

i: 0.44,0.51,0.48,0.5,0.47,0.26,0.36
s: 3
t: 0.557
c: 6
mem: 112.0

i: 0.57,0.54,0.48,0.5,0.37,0.28,0.33
s: 3
t: 0.539
c: 6
mem: 192.0

i: 0.23,0.58,0.48,0.5,0.37,0.53,0.59
s: 3
t: 0.452
c: 6
mem: 304.0

i: 0.06,0.61,0.48,0.5,0.49,0.92,0.37
s: 3
t: 0.886
c: 7
mem: 1360.0

i: 0.38,0.4,0.48,0.5,0.63,0.25,0.35
s: 3
t: 0.535
c: 6
mem: 832.0

i: 0.64,0.57,0.48,0.5,0.7,0.33,0.26
s: 4
t: 0.179
c: 6
mem: 672.0

i: 0.64,0.78,0.48,0.5,0.5,0.36,0.38
s: 4
t: 0.376
c: 6
mem: 240.0

i: 0.54,0.47,0.48,0.5,0.28,0.33,0.42
s: 3
t: 0.537
c: 6
mem: 368.0

i: 0.23,0.48,0.48,0.5,0.59,0.88,0.89
s: 3
t: 0.804
c: 7
mem: 544.0

i: 0.16,0.51,0.48,0.5,0.33,0.39,0.48
s: 4
t: 0.527
c: 6
mem: 304.0

i: 0.48,0.45,0.48,0.5,0.6,0.78,0.8
s: 3
t: 0.843
c: 7
mem: 240.0

i: 0.49,0.29,0.48,0.5,0.56,0.24,0.35
s: 3
t: 0.570
c: 6
mem: 160.0

i: 0.66,0.48,0.48,0.5,0.54,0.7,0.74
s: 5
t: 0.548
c: 7
mem: 288.0

i: 0.63,0.57,0.48,0.5,0.49,0.7,0.2
s: 4
t: 0.479
c: 7
mem: 192.0

i: 0.43,0.59,0.48,0.5,0.52,0.49,0.56
s: 4
t: 0.399
c: 6
mem: 208.0

i: 0.63,0.69,0.48,0.5,0.65,0.41,0.28
s: 4
t: 0.144
c: 6
mem: 16.0

i: 0.65,0.47,0.48,0.5,0.59,0.3,0.4
s: 3
t: 0.475
c: 6
mem: 384.0

i: 0.69,0.65,0.48,0.5,0.63,0.48,0.41
s: 4
t: 0.471
c: 6
mem: 224.0

i: 0.12,0.43,0.48,0.5,0.63,0.7,0.74
s: 3
t: 0.874
c: 7
mem: 592.0

i: 0.75,0.84,0.48,0.5,0.35,0.52,0.33
s: 4
t: 0.389
c: 6
mem: 608.0

i: 0.68,0.78,0.48,0.5,0.43,0.44,0.42
s: 4
t: 0.371
c: 6
mem: 304.0

i: 0.74,0.49,0.48,0.5,0.42,0.54,0.36
s: 4
t: 0.457
c: 6
mem: 208.0

i: 0.81,0.44,0.48,0.5,0.42,0.67,0.68
s: 4
t: 0.546
c: 6
mem: 240.0

i: 0.44,0.35,0.48,0.5,0.44,0.52,0.59
s: 3
t: 0.432
c: 6
mem: 192.0

i: 0.66,0.74,0.48,0.5,0.31,0.38,0.43
s: 4
t: 0.384
c: 6
mem: 256.0

i: 0.5,0.57,0.48,0.5,0.71,0.61,0.66
s: 5
t: 0.846
c: 7
mem: 1152.0

i: 0.67,0.81,0.48,0.5,0.25,0.42,0.25
s: 4
t: 0.380
c: 6
mem: 16.0

i: 0.7,0.71,0.48,0.5,0.42,0.84,0.85
s: 4
t: 0.905
c: 7
mem: 848.0

i: 0.64,0.81,0.48,0.5,0.37,0.39,0.44
s: 4
t: 0.385
c: 6
mem: 96.0

i: 0.41,0.48,0.48,0.5,0.51,0.44,0.51
s: 4
t: 0.476
c: 6
mem: 256.0

i: 0.64,0.58,0.48,0.5,0.48,0.78,0.73
s: 4
t: 0.744
c: 7
mem: 448.0

i: 0.56,0.68,0.48,0.5,0.77,0.36,0.45
s: 4
t: 0.470
c: 6
mem: 176.0

i: 0.61,0.45,0.48,0.5,0.48,0.35,0.41
s: 3
t: 0.527
c: 6
mem: 320.0

i: 0.43,0.32,0.48,0.5,0.33,0.45,0.52
s: 3
t: 0.558
c: 6
mem: 288.0

i: 0.39,0.31,0.48,0.5,0.38,0.34,0.43
s: 3
t: 0.545
c: 6
mem: 112.0

i: 0.22,0.36,0.48,0.5,0.35,0.39,0.47
s: 4
t: 0.453
c: 6
mem: 112.0

i: 0.41,0.43,0.48,0.5,0.5,0.24,0.25
s: 3
t: 0.506
c: 6
mem: 112.0

i: 0.44,0.56,0.48,0.5,0.5,0.46,0.54
s: 4
t: 0.519
c: 7
mem: 320.0

i: 0.23,0.34,0.48,0.5,0.43,0.26,0.37
s: 3
t: 0.539
c: 6
mem: 112.0

i: 0.6,0.5,1.0,0.5,0.54,0.77,0.8
s: 4
t: 0.565
c: 6
mem: 368.0

i: 0.61,0.66,0.48,0.5,0.46,0.87,0.88
s: 4
t: 0.708
c: 7
mem: 240.0

i: 0.33,0.37,0.48,0.5,0.46,0.65,0.69
s: 3
t: 0.959
c: 7
mem: 224.0

i: 0.29,0.37,0.48,0.5,0.48,0.44,0.52
s: 4
t: 0.434
c: 6
mem: 544.0

i: 0.29,0.3,0.48,0.5,0.45,0.03,0.17
s: 3
t: 0.501
c: 6
mem: 128.0

i: 0.47,0.28,0.48,0.5,0.56,0.2,0.25
s: 3
t: 0.502
c: 6
mem: 80.0

i: 0.41,0.51,0.48,0.5,0.53,0.75,0.78
s: 2
t: 0.917
c: 7
mem: 352.0

i: 0.11,0.5,0.48,0.5,0.58,0.72,0.68
s: 3
t: 0.898
c: 7
mem: 400.0

i: 0.87,0.49,0.48,0.5,0.61,0.76,0.79
s: 3
t: 0.517
c: 6
mem: 240.0

i: 0.34,0.45,0.48,0.5,0.38,0.24,0.35
s: 3
t: 0.542
c: 6
mem: 288.0

i: 0.51,0.49,0.48,0.5,0.53,0.14,0.26
s: 3
t: 0.495
c: 6
mem: 272.0

i: 0.44,0.28,0.48,0.5,0.43,0.27,0.37
s: 3
t: 0.543
c: 6
mem: 176.0

i: 0.41,0.43,0.48,0.5,0.45,0.31,0.41
s: 3
t: 0.531
c: 6
mem: 96.0

i: 0.36,0.47,0.48,0.5,0.51,0.69,0.72
s: 2
t: 0.929
c: 7
mem: 336.0

i: 0.51,0.54,0.48,0.5,0.41,0.34,0.43
s: 3
t: 0.542
c: 6
mem: 96.0

i: 0.37,0.44,0.48,0.5,0.42,0.39,0.47
s: 4
t: 0.441
c: 6
mem: 96.0

i: 0.68,0.76,0.48,0.5,0.84,0.45,0.27
s: 4
t: 0.131
c: 6
mem: 16.0

i: 0.67,0.61,0.48,0.5,0.51,0.37,0.38
s: 4
t: 0.267
c: 6
mem: 432.0

i: 0.52,0.81,0.48,0.5,0.72,0.38,0.38
s: 4
t: 0.544
c: 6
mem: 384.0

i: 0.39,0.32,0.48,0.5,0.46,0.24,0.35
s: 3
t: 0.548
c: 6
mem: 144.0

i: 0.47,0.47,0.48,0.5,0.22,0.16,0.26
s: 3
t: 0.535
c: 6
mem: 144.0

i: 0.24,0.57,0.48,0.5,0.63,0.34,0.43
s: 3
t: 0.501
c: 6
mem: 176.0

i: 0.61,0.75,0.48,0.5,0.51,0.33,0.33
s: 5
t: 0.127
c: 6
mem: 352.0

i: 0.23,0.4,0.48,0.5,0.39,0.28,0.38
s: 3
t: 0.517
c: 6
mem: 560.0

i: 0.1,0.49,0.48,0.5,0.41,0.67,0.21
s: 3
t: 1.091
c: 7
mem: 544.0

i: 0.38,0.44,0.48,0.5,0.43,0.2,0.31
s: 3
t: 0.511
c: 6
mem: 16.0

i: 0.29,0.47,0.48,0.5,0.41,0.23,0.34
s: 3
t: 0.502
c: 6
mem: 208.0

i: 0.74,0.7,0.48,0.5,0.66,0.65,0.69
s: 4
t: 1.064
c: 7
mem: 528.0

i: 0.86,0.55,0.48,0.5,0.63,0.81,0.83
s: 3
t: 0.540
c: 6
mem: 32.0

i: 0.25,0.37,0.48,0.5,0.43,0.26,0.36
s: 3
t: 0.547
c: 6
mem: 256.0

i: 0.43,0.4,0.48,0.5,0.58,0.75,0.78
s: 2
t: 0.966
c: 7
mem: 576.0

max time: 1.09
min time: 0.13
avg time: 0.55

avg calls: 6.29
