vars: 1999
i: 49.0,1.0,79.0,2.0,50.0,4.0,30.0,30.0,0.0
s: 3
t: 0.517
c: 10
mem: 0.0

i: 44.0,0.0,81.0,0.0,44.0,16.0,38.0,37.0,0.0
s: 2
t: 0.698
c: 10
mem: 0.0

i: 41.0,0.0,78.0,0.0,42.0,9.0,37.0,37.0,0.0
s: 2
t: 0.706
c: 10
mem: 0.0

i: 37.0,0.0,79.0,0.0,16.0,2.0,43.0,64.0,22.0
s: 3
t: 0.305
c: 7
mem: 0.0

i: 37.0,-2.0,80.0,0.0,18.0,-7.0,43.0,62.0,18.0
s: 3
t: 0.302
c: 7
mem: 0.0

i: 51.0,0.0,82.0,0.0,52.0,31.0,31.0,30.0,0.0
s: 3
t: 0.490
c: 9
mem: 0.0

i: 43.0,2.0,86.0,-1.0,42.0,0.0,43.0,45.0,2.0
s: 3
t: 0.480
c: 10
mem: 0.0

i: 55.0,0.0,88.0,3.0,54.0,0.0,32.0,33.0,2.0
s: 3
t: 0.386
c: 9
mem: 0.0

i: 43.0,0.0,79.0,-5.0,44.0,23.0,35.0,35.0,0.0
s: 3
t: 0.495
c: 9
mem: 0.0

i: 37.0,0.0,77.0,-7.0,36.0,5.0,40.0,41.0,0.0
s: 2
t: 0.620
c: 9
mem: 0.0

i: 37.0,0.0,79.0,0.0,24.0,-8.0,42.0,55.0,14.0
s: 3
t: 0.340
c: 8
mem: 0.0

i: 37.0,0.0,83.0,0.0,16.0,-5.0,47.0,68.0,22.0
s: 3
t: 0.306
c: 7
mem: 0.0

i: 43.0,2.0,90.0,0.0,42.0,0.0,47.0,49.0,2.0
s: 3
t: 0.438
c: 9
mem: 0.0

i: 56.0,-2.0,86.0,0.0,56.0,1.0,30.0,29.0,0.0
s: 3
t: 0.438
c: 9
mem: 0.0

i: 55.0,0.0,95.0,0.0,52.0,8.0,40.0,44.0,4.0
s: 4
t: 0.375
c: 10
mem: 0.0

i: 42.0,4.0,83.0,0.0,42.0,0.0,40.0,41.0,2.0
s: 3
t: 0.494
c: 10
mem: 0.0

i: 46.0,3.0,81.0,0.0,46.0,0.0,34.0,34.0,0.0
s: 3
t: 0.550
c: 10
mem: 0.0

i: 56.0,-1.0,86.0,0.0,56.0,5.0,31.0,30.0,0.0
s: 3
t: 0.447
c: 9
mem: 0.0

i: 41.0,0.0,86.0,-4.0,42.0,2.0,45.0,44.0,0.0
s: 2
t: 0.619
c: 9
mem: 0.0

i: 49.0,-1.0,95.0,-2.0,50.0,3.0,46.0,46.0,0.0
s: 2
t: 0.710
c: 10
mem: 0.0

i: 39.0,-2.0,91.0,0.0,6.0,12.0,52.0,86.0,34.0
s: 3
t: 0.309
c: 7
mem: 0.0

i: 56.0,4.0,94.0,0.0,50.0,0.0,38.0,45.0,6.0
s: 4
t: 0.374
c: 10
mem: 0.0

i: 105.0,0.0,106.0,0.0,70.0,0.0,1.0,36.0,36.0
s: 5
t: 0.135
c: 9
mem: 0.0

i: 37.0,0.0,80.0,0.0,30.0,-10.0,43.0,49.0,6.0
s: 3
t: 0.342
c: 8
mem: 0.0

i: 45.0,0.0,85.0,-1.0,44.0,-1.0,40.0,41.0,2.0
s: 3
t: 0.487
c: 10
mem: 0.0

i: 46.0,2.0,76.0,0.0,46.0,9.0,30.0,30.0,0.0
s: 3
t: 0.545
c: 10
mem: 0.0

i: 44.0,3.0,76.0,-1.0,44.0,2.0,32.0,32.0,0.0
s: 3
t: 0.553
c: 10
mem: 0.0

i: 43.0,0.0,99.0,0.0,42.0,-7.0,56.0,58.0,2.0
s: 3
t: 0.436
c: 9
mem: 0.0

i: 45.0,0.0,88.0,-2.0,44.0,0.0,43.0,44.0,0.0
s: 2
t: 0.720
c: 10
mem: 0.0

i: 55.0,0.0,93.0,0.0,38.0,-18.0,37.0,54.0,16.0
s: 4
t: 0.367
c: 10
mem: 0.0

i: 41.0,0.0,77.0,0.0,42.0,11.0,36.0,35.0,0.0
s: 3
t: 0.552
c: 10
mem: 0.0

i: 49.0,0.0,83.0,-1.0,50.0,26.0,34.0,34.0,0.0
s: 3
t: 0.497
c: 9
mem: 0.0

i: 37.0,0.0,74.0,0.0,26.0,-9.0,38.0,48.0,10.0
s: 3
t: 0.351
c: 8
mem: 0.0

i: 49.0,0.0,86.0,0.0,46.0,-28.0,37.0,39.0,2.0
s: 3
t: 0.492
c: 10
mem: 0.0

i: 41.0,-3.0,76.0,0.0,38.0,-12.0,35.0,37.0,2.0
s: 3
t: 0.490
c: 10
mem: 0.0

i: 55.0,0.0,81.0,0.0,56.0,25.0,25.0,24.0,0.0
s: 3
t: 0.509
c: 10
mem: 0.0

i: 37.0,0.0,80.0,0.0,30.0,-6.0,43.0,49.0,6.0
s: 3
t: 0.293
c: 7
mem: 0.0

i: 49.0,5.0,87.0,0.0,50.0,4.0,38.0,38.0,0.0
s: 2
t: 0.723
c: 10
mem: 0.0

i: 59.0,1.0,87.0,5.0,60.0,0.0,28.0,28.0,0.0
s: 3
t: 0.449
c: 9
mem: 0.0

i: 55.0,0.0,98.0,0.0,46.0,-1.0,42.0,51.0,8.0
s: 4
t: 0.376
c: 10
mem: 0.0

i: 37.0,0.0,79.0,0.0,16.0,12.0,42.0,63.0,22.0
s: 3
t: 0.316
c: 7
mem: 0.0

i: 43.0,0.0,85.0,0.0,42.0,-1.0,42.0,44.0,2.0
s: 3
t: 0.259
c: 6
mem: 0.0

i: 37.0,0.0,104.0,0.0,24.0,2.0,67.0,80.0,14.0
s: 3
t: 0.308
c: 7
mem: 0.0

i: 78.0,0.0,82.0,-1.0,-46.0,0.0,4.0,128.0,124.0
s: 5
t: 0.160
c: 9
mem: 0.0

i: 47.0,0.0,79.0,3.0,46.0,0.0,32.0,32.0,0.0
s: 3
t: 0.559
c: 10
mem: 0.0

i: 37.0,0.0,84.0,1.0,28.0,-10.0,47.0,55.0,8.0
s: 3
t: 0.352
c: 8
mem: 0.0

i: 56.0,9.0,75.0,11.0,-4.0,0.0,19.0,80.0,62.0
s: 4
t: 0.417
c: 10
mem: 0.0

i: 53.0,3.0,81.0,0.0,54.0,5.0,28.0,27.0,0.0
s: 3
t: 0.513
c: 10
mem: 0.0

i: 37.0,0.0,77.0,0.0,36.0,-6.0,40.0,41.0,2.0
s: 3
t: 0.491
c: 10
mem: 0.0

i: 53.0,-2.0,83.0,0.0,52.0,-24.0,30.0,32.0,2.0
s: 3
t: 0.474
c: 10
mem: 0.0

i: 41.0,1.0,84.0,0.0,38.0,0.0,44.0,46.0,2.0
s: 3
t: 0.484
c: 10
mem: 0.0

i: 36.0,-5.0,81.0,0.0,36.0,0.0,45.0,45.0,0.0
s: 2
t: 0.714
c: 10
mem: 0.0

i: 39.0,-3.0,75.0,0.0,38.0,0.0,35.0,36.0,0.0
s: 3
t: 0.540
c: 10
mem: 0.0

i: 51.0,0.0,91.0,0.0,52.0,23.0,40.0,39.0,0.0
s: 2
t: 0.725
c: 10
mem: 0.0

i: 55.0,0.0,79.0,0.0,10.0,14.0,23.0,68.0,46.0
s: 4
t: 0.419
c: 10
mem: 0.0

i: 37.0,0.0,79.0,0.0,26.0,1.0,42.0,53.0,10.0
s: 3
t: 0.352
c: 8
mem: 0.0

i: 49.0,1.0,82.0,0.0,50.0,16.0,33.0,33.0,0.0
s: 3
t: 0.550
c: 10
mem: 0.0

i: 44.0,1.0,95.0,0.0,44.0,0.0,51.0,51.0,0.0
s: 2
t: 0.729
c: 10
mem: 0.0

i: 44.0,5.0,79.0,0.0,42.0,-18.0,35.0,37.0,2.0
s: 3
t: 0.502
c: 10
mem: 0.0

i: 55.0,-2.0,77.0,0.0,26.0,-12.0,22.0,52.0,30.0
s: 4
t: 0.429
c: 10
mem: 0.0

i: 37.0,0.0,77.0,3.0,34.0,-12.0,41.0,44.0,2.0
s: 3
t: 0.500
c: 10
mem: 0.0

i: 37.0,0.0,77.0,-7.0,-10.0,4.0,40.0,87.0,46.0
s: 3
t: 0.312
c: 7
mem: 0.0

i: 43.0,0.0,81.0,0.0,44.0,24.0,38.0,37.0,0.0
s: 2
t: 0.737
c: 10
mem: 0.0

i: 56.0,0.0,78.0,0.0,8.0,24.0,22.0,70.0,48.0
s: 4
t: 0.428
c: 10
mem: 0.0

i: 106.0,-2.0,108.0,0.0,72.0,6.0,1.0,35.0,34.0
s: 5
t: 0.148
c: 9
mem: 0.0

i: 46.0,0.0,85.0,0.0,46.0,2.0,39.0,39.0,0.0
s: 2
t: 0.735
c: 10
mem: 0.0

i: 37.0,0.0,83.0,0.0,34.0,18.0,46.0,49.0,2.0
s: 3
t: 0.495
c: 10
mem: 0.0

i: 49.0,0.0,86.0,0.0,46.0,-1.0,38.0,40.0,2.0
s: 3
t: 0.505
c: 10
mem: 0.0

i: 45.0,-2.0,79.0,0.0,46.0,13.0,33.0,32.0,0.0
s: 3
t: 0.558
c: 10
mem: 0.0

i: 37.0,0.0,81.0,6.0,36.0,-6.0,43.0,44.0,2.0
s: 3
t: 0.498
c: 10
mem: 0.0

i: 37.0,-1.0,77.0,1.0,34.0,0.0,40.0,44.0,4.0
s: 3
t: 0.352
c: 8
mem: 0.0

i: 37.0,0.0,80.0,0.0,34.0,-12.0,43.0,46.0,2.0
s: 3
t: 0.496
c: 10
mem: 0.0

i: 41.0,0.0,81.0,-7.0,42.0,1.0,40.0,40.0,0.0
s: 2
t: 0.631
c: 9
mem: 0.0

i: 45.0,0.0,80.0,0.0,46.0,26.0,35.0,34.0,0.0
s: 3
t: 0.494
c: 9
mem: 0.0

i: 56.0,0.0,77.0,0.0,18.0,28.0,22.0,59.0,38.0
s: 4
t: 0.425
c: 10
mem: 0.0

i: 40.0,3.0,106.0,-1.0,38.0,0.0,65.0,67.0,2.0
s: 3
t: 0.428
c: 9
mem: 0.0

i: 47.0,0.0,79.0,8.0,46.0,0.0,31.0,32.0,0.0
s: 3
t: 0.355
c: 8
mem: 0.0

i: 41.0,0.0,87.0,0.0,42.0,24.0,46.0,46.0,0.0
s: 2
t: 0.744
c: 10
mem: 0.0

i: 44.0,-4.0,100.0,0.0,44.0,0.0,56.0,56.0,0.0
s: 2
t: 0.738
c: 10
mem: 0.0

i: 53.0,0.0,86.0,0.0,54.0,5.0,33.0,32.0,0.0
s: 3
t: 0.517
c: 10
mem: 0.0

i: 37.0,0.0,82.0,0.0,18.0,10.0,45.0,64.0,18.0
s: 3
t: 0.302
c: 7
mem: 0.0

i: 47.0,-1.0,78.0,0.0,46.0,0.0,31.0,32.0,0.0
s: 3
t: 0.552
c: 10
mem: 0.0

i: 37.0,3.0,104.0,0.0,20.0,-17.0,66.0,83.0,16.0
s: 3
t: 0.307
c: 7
mem: 0.0

i: 47.0,0.0,90.0,3.0,46.0,0.0,44.0,44.0,0.0
s: 2
t: 0.715
c: 10
mem: 0.0

i: 54.0,0.0,83.0,2.0,54.0,0.0,29.0,29.0,0.0
s: 3
t: 0.516
c: 10
mem: 0.0

i: 44.0,0.0,88.0,0.0,44.0,9.0,44.0,44.0,0.0
s: 2
t: 0.729
c: 10
mem: 0.0

i: 46.0,1.0,88.0,0.0,46.0,0.0,41.0,41.0,0.0
s: 2
t: 0.720
c: 10
mem: 0.0

i: 51.0,4.0,87.0,-1.0,52.0,16.0,36.0,35.0,0.0
s: 3
t: 0.544
c: 10
mem: 0.0

i: 81.0,0.0,84.0,0.0,-20.0,-12.0,4.0,105.0,102.0
s: 5
t: 0.145
c: 9
mem: 0.0

i: 37.0,0.0,79.0,0.0,26.0,23.0,42.0,53.0,10.0
s: 3
t: 0.350
c: 8
mem: 0.0

i: 58.0,1.0,86.0,0.0,56.0,0.0,27.0,29.0,2.0
s: 3
t: 0.395
c: 9
mem: 0.0

i: 51.0,1.0,77.0,0.0,52.0,13.0,26.0,25.0,0.0
s: 3
t: 0.580
c: 10
mem: 0.0

i: 41.0,0.0,87.0,5.0,38.0,-4.0,46.0,48.0,2.0
s: 3
t: 0.490
c: 10
mem: 0.0

i: 43.0,-4.0,81.0,0.0,44.0,13.0,38.0,37.0,0.0
s: 2
t: 0.766
c: 10
mem: 0.0

i: 54.0,0.0,80.0,-3.0,54.0,0.0,26.0,26.0,0.0
s: 3
t: 0.514
c: 9
mem: 0.0

i: 47.0,0.0,76.0,6.0,46.0,0.0,30.0,30.0,0.0
s: 3
t: 0.602
c: 10
mem: 0.0

i: 103.0,5.0,104.0,1.0,72.0,6.0,1.0,31.0,30.0
s: 4
t: 0.159
c: 9
mem: 0.0

i: 42.0,0.0,81.0,0.0,42.0,0.0,40.0,40.0,0.0
s: 2
t: 0.782
c: 10
mem: 0.0

i: 55.0,0.0,96.0,3.0,54.0,0.0,41.0,42.0,2.0
s: 3
t: 0.431
c: 9
mem: 0.0

i: 49.0,0.0,84.0,0.0,50.0,8.0,35.0,35.0,0.0
s: 3
t: 0.599
c: 10
mem: 0.0

i: 41.0,0.0,83.0,0.0,42.0,7.0,42.0,41.0,0.0
s: 2
t: 0.761
c: 10
mem: 0.0

i: 43.0,0.0,83.0,-5.0,42.0,-13.0,39.0,41.0,2.0
s: 3
t: 0.459
c: 9
mem: 0.0

i: 41.0,0.0,86.0,-5.0,38.0,-4.0,46.0,48.0,2.0
s: 3
t: 0.452
c: 9
mem: 0.0

i: 38.0,0.0,107.0,1.0,38.0,0.0,69.0,68.0,0.0
s: 2
t: 0.756
c: 10
mem: 0.0

i: 55.0,0.0,77.0,0.0,44.0,22.0,22.0,34.0,12.0
s: 4
t: 0.444
c: 10
mem: 0.0

i: 52.0,0.0,87.0,0.0,54.0,31.0,35.0,33.0,0.0
s: 3
t: 0.495
c: 9
mem: 0.0

i: 55.0,1.0,80.0,-4.0,54.0,0.0,25.0,26.0,2.0
s: 3
t: 0.428
c: 9
mem: 0.0

i: 56.0,0.0,97.0,-1.0,46.0,0.0,41.0,50.0,10.0
s: 4
t: 0.391
c: 10
mem: 0.0

i: 56.0,2.0,81.0,4.0,-6.0,-21.0,25.0,88.0,64.0
s: 4
t: 0.400
c: 10
mem: 0.0

i: 55.0,1.0,86.0,0.0,54.0,0.0,31.0,32.0,0.0
s: 3
t: 0.479
c: 9
mem: 0.0

i: 37.0,0.0,79.0,0.0,16.0,-15.0,43.0,64.0,22.0
s: 3
t: 0.325
c: 7
mem: 0.0

i: 53.0,1.0,84.0,0.0,52.0,-7.0,32.0,33.0,2.0
s: 3
t: 0.266
c: 6
mem: 0.0

i: 55.0,0.0,98.0,0.0,52.0,0.0,42.0,46.0,4.0
s: 4
t: 0.401
c: 10
mem: 0.0

i: 46.0,0.0,83.0,8.0,46.0,0.0,37.0,37.0,0.0
s: 2
t: 0.777
c: 10
mem: 0.0

i: 53.0,2.0,86.0,0.0,54.0,18.0,33.0,32.0,0.0
s: 3
t: 0.564
c: 10
mem: 0.0

i: 55.0,5.0,96.0,0.0,52.0,0.0,41.0,44.0,4.0
s: 4
t: 0.400
c: 10
mem: 0.0

i: 37.0,0.0,78.0,0.0,-4.0,-9.0,41.0,83.0,42.0
s: 3
t: 0.319
c: 7
mem: 0.0

i: 38.0,-3.0,81.0,0.0,38.0,0.0,43.0,43.0,0.0
s: 2
t: 0.754
c: 10
mem: 0.0

i: 49.0,1.0,77.0,0.0,46.0,-6.0,29.0,31.0,2.0
s: 3
t: 0.513
c: 10
mem: 0.0

i: 41.0,1.0,76.0,0.0,42.0,13.0,35.0,35.0,0.0
s: 3
t: 0.574
c: 10
mem: 0.0

i: 44.0,0.0,81.0,0.0,42.0,-22.0,38.0,40.0,2.0
s: 3
t: 0.501
c: 10
mem: 0.0

i: 37.0,0.0,79.0,0.0,2.0,25.0,42.0,76.0,34.0
s: 3
t: 0.314
c: 7
mem: 0.0

i: 43.0,0.0,83.0,-1.0,42.0,0.0,40.0,41.0,2.0
s: 3
t: 0.270
c: 6
mem: 0.0

i: 38.0,3.0,106.0,0.0,38.0,1.0,68.0,67.0,0.0
s: 2
t: 0.743
c: 10
mem: 0.0

i: 56.0,4.0,98.0,0.0,52.0,12.0,42.0,46.0,4.0
s: 4
t: 0.388
c: 10
mem: 0.0

i: 45.0,-2.0,81.0,0.0,44.0,-9.0,35.0,37.0,2.0
s: 3
t: 0.503
c: 10
mem: 0.0

i: 50.0,4.0,79.0,2.0,50.0,0.0,29.0,30.0,0.0
s: 3
t: 0.569
c: 10
mem: 0.0

i: 37.0,0.0,80.0,-7.0,36.0,0.0,43.0,44.0,2.0
s: 3
t: 0.446
c: 9
mem: 0.0

i: 39.0,-2.0,79.0,0.0,38.0,0.0,40.0,40.0,0.0
s: 2
t: 0.738
c: 10
mem: 0.0

i: 55.0,0.0,81.0,0.0,56.0,26.0,26.0,24.0,0.0
s: 3
t: 0.412
c: 9
mem: 0.0

i: 56.0,0.0,97.0,0.0,50.0,13.0,41.0,48.0,6.0
s: 4
t: 0.379
c: 10
mem: 0.0

i: 37.0,0.0,90.0,0.0,20.0,5.0,53.0,70.0,16.0
s: 3
t: 0.307
c: 7
mem: 0.0

i: 37.0,0.0,79.0,0.0,34.0,-17.0,43.0,46.0,2.0
s: 3
t: 0.500
c: 10
mem: 0.0

i: 37.0,0.0,76.0,8.0,24.0,0.0,40.0,53.0,14.0
s: 3
t: 0.357
c: 8
mem: 0.0

i: 43.0,2.0,78.0,7.0,42.0,0.0,35.0,37.0,2.0
s: 3
t: 0.504
c: 10
mem: 0.0

i: 49.0,0.0,86.0,0.0,46.0,-2.0,38.0,40.0,2.0
s: 3
t: 0.378
c: 8
mem: 0.0

i: 56.0,0.0,80.0,0.0,0.0,29.0,24.0,80.0,56.0
s: 4
t: 0.389
c: 10
mem: 0.0

i: 43.0,0.0,90.0,0.0,44.0,29.0,47.0,46.0,0.0
s: 2
t: 0.643
c: 9
mem: 0.0

i: 39.0,4.0,82.0,0.0,38.0,0.0,43.0,43.0,0.0
s: 2
t: 0.731
c: 10
mem: 0.0

i: 56.0,0.0,97.0,0.0,54.0,3.0,40.0,42.0,2.0
s: 3
t: 0.408
c: 9
mem: 0.0

i: 47.0,0.0,88.0,4.0,46.0,0.0,41.0,42.0,0.0
s: 2
t: 0.736
c: 10
mem: 0.0

i: 106.0,0.0,108.0,8.0,70.0,0.0,2.0,38.0,36.0
s: 5
t: 0.137
c: 9
mem: 0.0

i: 77.0,0.0,81.0,0.0,-40.0,10.0,4.0,123.0,118.0
s: 5
t: 0.154
c: 9
mem: 0.0

i: 45.0,0.0,85.0,0.0,44.0,706.0,41.0,41.0,0.0
s: 2
t: 0.638
c: 9
mem: 0.0

i: 43.0,0.0,76.0,0.0,42.0,-24.0,33.0,35.0,2.0
s: 3
t: 0.491
c: 10
mem: 0.0

i: 45.0,0.0,88.0,-2.0,46.0,-11.0,42.0,41.0,0.0
s: 2
t: 0.716
c: 10
mem: 0.0

i: 38.0,3.0,81.0,0.0,38.0,23.0,43.0,42.0,0.0
s: 2
t: 0.734
c: 10
mem: 0.0

i: 43.0,0.0,89.0,0.0,42.0,-12.0,46.0,48.0,2.0
s: 3
t: 0.455
c: 9
mem: 0.0

i: 50.0,0.0,86.0,0.0,50.0,0.0,35.0,37.0,2.0
s: 3
t: 0.498
c: 10
mem: 0.0

i: 45.0,0.0,79.0,0.0,46.0,26.0,34.0,33.0,0.0
s: 3
t: 0.522
c: 9
mem: 0.0

i: 49.0,2.0,83.0,0.0,46.0,-1.0,34.0,37.0,2.0
s: 3
t: 0.489
c: 10
mem: 0.0

i: 43.0,4.0,83.0,0.0,42.0,0.0,40.0,42.0,2.0
s: 3
t: 0.503
c: 10
mem: 0.0

i: 52.0,3.0,88.0,0.0,52.0,0.0,36.0,37.0,0.0
s: 3
t: 0.567
c: 10
mem: 0.0

i: 41.0,0.0,82.0,-1.0,38.0,-13.0,41.0,43.0,2.0
s: 3
t: 0.516
c: 10
mem: 0.0

i: 55.0,3.0,85.0,0.0,54.0,0.0,30.0,31.0,0.0
s: 3
t: 0.476
c: 9
mem: 0.0

i: 41.0,0.0,80.0,0.0,42.0,20.0,39.0,39.0,0.0
s: 2
t: 0.742
c: 10
mem: 0.0

i: 45.0,0.0,81.0,-1.0,44.0,-2.0,36.0,37.0,0.0
s: 3
t: 0.570
c: 10
mem: 0.0

i: 45.0,0.0,81.0,0.0,44.0,-1.0,36.0,37.0,0.0
s: 3
t: 0.547
c: 10
mem: 0.0

i: 51.0,3.0,86.0,0.0,52.0,13.0,35.0,34.0,0.0
s: 3
t: 0.571
c: 10
mem: 0.0

i: 51.0,0.0,83.0,0.0,50.0,-12.0,32.0,33.0,2.0
s: 3
t: 0.493
c: 10
mem: 0.0

i: 41.0,0.0,85.0,0.0,38.0,-9.0,44.0,46.0,2.0
s: 3
t: 0.497
c: 10
mem: 0.0

i: 45.0,-1.0,82.0,0.0,46.0,14.0,37.0,35.0,0.0
s: 2
t: 0.732
c: 10
mem: 0.0

i: 55.0,-4.0,80.0,1.0,24.0,29.0,25.0,57.0,32.0
s: 4
t: 0.379
c: 10
mem: 0.0

i: 55.0,5.0,87.0,-7.0,54.0,0.0,32.0,33.0,2.0
s: 3
t: 0.356
c: 8
mem: 0.0

i: 81.0,0.0,84.0,0.0,-12.0,11.0,3.0,97.0,94.0
s: 5
t: 0.141
c: 9
mem: 0.0

i: 39.0,3.0,76.0,0.0,38.0,0.0,36.0,37.0,0.0
s: 3
t: 0.574
c: 10
mem: 0.0

i: 37.0,0.0,103.0,0.0,34.0,6.0,66.0,69.0,4.0
s: 3
t: 0.319
c: 7
mem: 0.0

i: 53.0,2.0,104.0,0.0,54.0,4.0,50.0,49.0,0.0
s: 2
t: 0.708
c: 10
mem: 0.0

i: 45.0,0.0,87.0,2.0,44.0,-19.0,42.0,43.0,2.0
s: 3
t: 0.509
c: 10
mem: 0.0

i: 56.0,0.0,77.0,2.0,0.0,0.0,22.0,77.0,56.0
s: 4
t: 0.436
c: 10
mem: 0.0

i: 45.0,-45.0,81.0,0.0,44.0,0.0,36.0,37.0,2.0
s: 3
t: 0.200
c: 8
mem: 0.0

i: 41.0,0.0,89.0,7.0,38.0,0.0,48.0,50.0,2.0
s: 3
t: 0.500
c: 10
mem: 0.0

i: 53.0,-1.0,80.0,0.0,54.0,0.0,27.0,26.0,0.0
s: 3
t: 0.538
c: 10
mem: 0.0

i: 37.0,0.0,81.0,0.0,18.0,-18.0,44.0,63.0,18.0
s: 3
t: 0.319
c: 7
mem: 0.0

i: 38.0,3.0,76.0,0.0,36.0,-22.0,38.0,40.0,2.0
s: 3
t: 0.511
c: 10
mem: 0.0

i: 49.0,5.0,78.0,-7.0,50.0,2.0,29.0,29.0,0.0
s: 3
t: 0.530
c: 9
mem: 0.0

i: 44.0,1.0,79.0,-1.0,44.0,0.0,35.0,35.0,0.0
s: 3
t: 0.573
c: 10
mem: 0.0

i: 37.0,0.0,77.0,0.0,24.0,-13.0,40.0,54.0,14.0
s: 3
t: 0.357
c: 8
mem: 0.0

i: 55.0,0.0,81.0,0.0,-22.0,-10.0,26.0,105.0,78.0
s: 4
t: 0.376
c: 10
mem: 0.0

i: 37.0,0.0,103.0,0.0,34.0,17.0,66.0,69.0,4.0
s: 3
t: 0.313
c: 7
mem: 0.0

i: 37.0,0.0,78.0,0.0,18.0,-23.0,42.0,60.0,18.0
s: 3
t: 0.313
c: 7
mem: 0.0

i: 104.0,2.0,105.0,0.0,70.0,-29.0,1.0,35.0,34.0
s: 5
t: 0.152
c: 9
mem: 0.0

i: 55.0,0.0,77.0,0.0,-4.0,-7.0,21.0,82.0,60.0
s: 4
t: 0.444
c: 10
mem: 0.0

max time: 0.78
min time: 0.13
avg time: 0.47

avg calls: 9.26
