vars: 2646
i: 0.41,0.51,0.48,0.5,0.58,0.2,0.31
s: 4
t: 0.396
c: 6
mem: 0.0

i: 0.63,0.86,0.48,0.5,0.39,0.47,0.34
s: 4
t: 0.396
c: 6
mem: 0.0

i: 0.24,0.34,0.48,0.5,0.38,0.3,0.4
s: 3
t: 0.484
c: 6
mem: 0.0

i: 0.74,0.47,0.48,0.5,0.5,0.57,0.42
s: 4
t: 0.388
c: 6
mem: 0.0

i: 0.61,0.52,0.48,0.5,0.54,0.67,0.52
s: 3
t: 0.908
c: 7
mem: 0.0

i: 0.26,0.5,0.48,0.5,0.44,0.32,0.41
s: 3
t: 0.479
c: 6
mem: 0.0

i: 0.71,0.71,0.48,0.5,0.4,0.54,0.39
s: 4
t: 0.393
c: 6
mem: 0.0

i: 0.52,0.36,0.48,0.5,0.41,0.28,0.38
s: 3
t: 0.499
c: 6
mem: 0.0

i: 0.89,0.55,0.48,0.5,0.51,0.72,0.76
s: 4
t: 0.879
c: 7
mem: 0.0

i: 0.67,0.84,0.48,0.5,0.74,0.54,0.37
s: 4
t: 0.162
c: 6
mem: 0.0

i: 0.4,0.5,0.48,0.5,0.65,0.82,0.84
s: 3
t: 0.700
c: 7
mem: 0.0

i: 0.52,0.54,0.48,0.5,0.62,0.76,0.79
s: 4
t: 0.664
c: 7
mem: 0.0

i: 0.31,0.23,0.48,0.5,0.73,0.05,0.14
s: 3
t: 0.407
c: 6
mem: 0.0

i: 0.36,0.41,0.48,0.5,0.48,0.47,0.54
s: 4
t: 0.474
c: 6
mem: 0.0

i: 0.43,0.39,0.48,0.5,0.47,0.31,0.41
s: 3
t: 0.535
c: 6
mem: 0.0

i: 0.2,0.46,0.48,0.5,0.57,0.78,0.81
s: 3
t: 0.720
c: 7
mem: 0.0

i: 0.72,0.46,0.48,0.5,0.51,0.66,0.7
s: 4
t: 0.891
c: 7
mem: 0.0

i: 0.29,0.28,0.48,0.5,0.44,0.23,0.34
s: 3
t: 0.450
c: 6
mem: 0.0

i: 0.69,0.66,0.48,0.5,0.41,0.5,0.25
s: 4
t: 0.418
c: 6
mem: 0.0

i: 0.77,0.55,0.48,0.5,0.51,0.78,0.74
s: 3
t: 0.500
c: 6
mem: 0.0

i: 0.4,0.42,0.48,0.5,0.37,0.27,0.27
s: 3
t: 0.453
c: 6
mem: 0.0

i: 0.6,0.76,1.0,0.5,0.77,0.59,0.52
s: 5
t: 0.273
c: 7
mem: 0.0

i: 0.35,0.51,0.48,0.5,0.61,0.71,0.74
s: 3
t: 0.712
c: 7
mem: 0.0

i: 0.69,0.43,0.48,0.5,0.59,0.74,0.77
s: 4
t: 0.446
c: 6
mem: 0.0

i: 0.42,0.35,0.48,0.5,0.58,0.15,0.27
s: 3
t: 0.461
c: 6
mem: 0.0

i: 0.7,0.53,0.48,0.5,0.7,0.86,0.87
s: 5
t: 0.382
c: 6
mem: 0.0

i: 0.22,0.43,0.48,0.5,0.48,0.16,0.28
s: 3
t: 0.474
c: 6
mem: 0.0

i: 0.52,0.57,0.48,0.5,0.42,0.47,0.54
s: 3
t: 0.570
c: 6
mem: 0.0

i: 0.49,0.42,0.48,0.5,0.53,0.79,0.81
s: 3
t: 0.787
c: 7
mem: 0.0

i: 0.74,0.78,0.48,0.5,0.75,0.54,0.15
s: 4
t: 0.148
c: 6
mem: 0.0

i: 0.71,0.4,0.48,0.5,0.71,0.7,0.74
s: 4
t: 0.901
c: 7
mem: 0.0

i: 0.45,0.4,0.48,0.5,0.61,0.74,0.77
s: 3
t: 0.843
c: 7
mem: 0.0

i: 0.48,0.41,0.48,0.5,0.51,0.9,0.88
s: 3
t: 0.778
c: 7
mem: 0.0

i: 0.27,0.35,0.48,0.5,0.51,0.77,0.79
s: 3
t: 0.724
c: 7
mem: 0.0

i: 0.5,0.66,0.48,0.5,0.31,0.92,0.92
s: 3
t: 0.821
c: 7
mem: 0.0

i: 0.48,0.49,0.48,0.5,0.52,0.77,0.71
s: 3
t: 0.765
c: 7
mem: 0.0

i: 0.63,0.42,0.48,0.5,0.48,0.77,0.8
s: 4
t: 0.429
c: 6
mem: 0.0

i: 0.6,0.46,0.48,0.5,0.45,0.81,0.83
s: 4
t: 0.662
c: 7
mem: 0.0

i: 0.47,0.55,0.48,0.5,0.58,0.71,0.75
s: 5
t: 0.754
c: 7
mem: 0.0

i: 0.41,0.57,0.48,0.5,0.39,0.21,0.32
s: 3
t: 0.457
c: 6
mem: 0.0

i: 0.79,0.36,0.48,0.5,0.46,0.82,0.7
s: 3
t: 0.516
c: 6
mem: 0.0

i: 0.59,0.29,0.48,0.5,0.64,0.75,0.77
s: 4
t: 0.421
c: 6
mem: 0.0

i: 0.47,0.46,0.48,0.5,0.62,0.74,0.77
s: 5
t: 0.416
c: 6
mem: 0.0

i: 0.64,0.72,0.48,0.5,0.49,0.42,0.19
s: 4
t: 0.420
c: 6
mem: 0.0

i: 0.49,0.43,0.48,0.5,0.49,0.3,0.4
s: 3
t: 0.461
c: 6
mem: 0.0

i: 0.54,0.49,0.48,0.5,0.4,0.87,0.88
s: 3
t: 0.825
c: 7
mem: 0.0

i: 0.44,0.51,0.48,0.5,0.47,0.26,0.36
s: 4
t: 0.558
c: 6
mem: 0.0

i: 0.57,0.54,0.48,0.5,0.37,0.28,0.33
s: 3
t: 0.579
c: 6
mem: 0.0

i: 0.23,0.58,0.48,0.5,0.37,0.53,0.59
s: 3
t: 0.527
c: 6
mem: 0.0

i: 0.06,0.61,0.48,0.5,0.49,0.92,0.37
s: 3
t: 0.828
c: 7
mem: 0.0

i: 0.38,0.4,0.48,0.5,0.63,0.25,0.35
s: 3
t: 0.545
c: 6
mem: 0.0

i: 0.64,0.57,0.48,0.5,0.7,0.33,0.26
s: 4
t: 0.196
c: 6
mem: 0.0

i: 0.64,0.78,0.48,0.5,0.5,0.36,0.38
s: 4
t: 0.357
c: 6
mem: 0.0

i: 0.54,0.47,0.48,0.5,0.28,0.33,0.42
s: 3
t: 0.506
c: 6
mem: 0.0

i: 0.23,0.48,0.48,0.5,0.59,0.88,0.89
s: 3
t: 0.739
c: 7
mem: 0.0

i: 0.16,0.51,0.48,0.5,0.33,0.39,0.48
s: 4
t: 0.530
c: 6
mem: 0.0

i: 0.48,0.45,0.48,0.5,0.6,0.78,0.8
s: 3
t: 0.810
c: 7
mem: 0.0

i: 0.49,0.29,0.48,0.5,0.56,0.24,0.35
s: 3
t: 0.526
c: 6
mem: 0.0

i: 0.66,0.48,0.48,0.5,0.54,0.7,0.74
s: 5
t: 0.427
c: 6
mem: 0.0

i: 0.63,0.57,0.48,0.5,0.49,0.7,0.2
s: 4
t: 0.536
c: 7
mem: 0.0

i: 0.43,0.59,0.48,0.5,0.52,0.49,0.56
s: 4
t: 0.472
c: 6
mem: 0.0

i: 0.63,0.69,0.48,0.5,0.65,0.41,0.28
s: 4
t: 0.147
c: 6
mem: 0.0

i: 0.65,0.47,0.48,0.5,0.59,0.3,0.4
s: 3
t: 0.473
c: 6
mem: 0.0

i: 0.69,0.65,0.48,0.5,0.63,0.48,0.41
s: 4
t: 0.429
c: 6
mem: 0.0

i: 0.12,0.43,0.48,0.5,0.63,0.7,0.74
s: 3
t: 0.737
c: 7
mem: 0.0

i: 0.75,0.84,0.48,0.5,0.35,0.52,0.33
s: 4
t: 0.464
c: 6
mem: 0.0

i: 0.68,0.78,0.48,0.5,0.43,0.44,0.42
s: 4
t: 0.395
c: 6
mem: 0.0

i: 0.74,0.49,0.48,0.5,0.42,0.54,0.36
s: 4
t: 0.436
c: 6
mem: 0.0

i: 0.81,0.44,0.48,0.5,0.42,0.67,0.68
s: 4
t: 0.501
c: 6
mem: 0.0

i: 0.44,0.35,0.48,0.5,0.44,0.52,0.59
s: 4
t: 0.452
c: 6
mem: 0.0

i: 0.66,0.74,0.48,0.5,0.31,0.38,0.43
s: 4
t: 0.423
c: 6
mem: 0.0

i: 0.5,0.57,0.48,0.5,0.71,0.61,0.66
s: 5
t: 0.828
c: 7
mem: 0.0

i: 0.67,0.81,0.48,0.5,0.25,0.42,0.25
s: 4
t: 0.428
c: 6
mem: 0.0

i: 0.7,0.71,0.48,0.5,0.42,0.84,0.85
s: 4
t: 0.849
c: 7
mem: 0.0

i: 0.64,0.81,0.48,0.5,0.37,0.39,0.44
s: 4
t: 0.422
c: 6
mem: 0.0

i: 0.41,0.48,0.48,0.5,0.51,0.44,0.51
s: 4
t: 0.482
c: 6
mem: 0.0

i: 0.64,0.58,0.48,0.5,0.48,0.78,0.73
s: 4
t: 0.710
c: 7
mem: 0.0

i: 0.56,0.68,0.48,0.5,0.77,0.36,0.45
s: 4
t: 0.495
c: 6
mem: 0.0

i: 0.61,0.45,0.48,0.5,0.48,0.35,0.41
s: 3
t: 0.530
c: 6
mem: 0.0

i: 0.43,0.32,0.48,0.5,0.33,0.45,0.52
s: 4
t: 0.453
c: 6
mem: 0.0

i: 0.39,0.31,0.48,0.5,0.38,0.34,0.43
s: 3
t: 0.504
c: 6
mem: 0.0

i: 0.22,0.36,0.48,0.5,0.35,0.39,0.47
s: 4
t: 0.421
c: 6
mem: 0.0

i: 0.41,0.43,0.48,0.5,0.5,0.24,0.25
s: 3
t: 0.512
c: 6
mem: 0.0

i: 0.44,0.56,0.48,0.5,0.5,0.46,0.54
s: 4
t: 0.455
c: 6
mem: 0.0

i: 0.23,0.34,0.48,0.5,0.43,0.26,0.37
s: 3
t: 0.511
c: 6
mem: 0.0

i: 0.6,0.5,1.0,0.5,0.54,0.77,0.8
s: 4
t: 0.579
c: 6
mem: 0.0

i: 0.61,0.66,0.48,0.5,0.46,0.87,0.88
s: 4
t: 0.700
c: 7
mem: 0.0

i: 0.33,0.37,0.48,0.5,0.46,0.65,0.69
s: 3
t: 0.784
c: 7
mem: 0.0

i: 0.29,0.37,0.48,0.5,0.48,0.44,0.52
s: 4
t: 0.494
c: 6
mem: 0.0

i: 0.29,0.3,0.48,0.5,0.45,0.03,0.17
s: 3
t: 0.470
c: 6
mem: 0.0

i: 0.47,0.28,0.48,0.5,0.56,0.2,0.25
s: 3
t: 0.495
c: 6
mem: 0.0

i: 0.41,0.51,0.48,0.5,0.53,0.75,0.78
s: 3
t: 0.922
c: 7
mem: 0.0

i: 0.11,0.5,0.48,0.5,0.58,0.72,0.68
s: 3
t: 0.752
c: 7
mem: 0.0

i: 0.87,0.49,0.48,0.5,0.61,0.76,0.79
s: 3
t: 0.501
c: 6
mem: 0.0

i: 0.34,0.45,0.48,0.5,0.38,0.24,0.35
s: 3
t: 0.516
c: 6
mem: 0.0

i: 0.51,0.49,0.48,0.5,0.53,0.14,0.26
s: 3
t: 0.532
c: 6
mem: 0.0

i: 0.44,0.28,0.48,0.5,0.43,0.27,0.37
s: 3
t: 0.528
c: 6
mem: 0.0

i: 0.41,0.43,0.48,0.5,0.45,0.31,0.41
s: 3
t: 0.535
c: 6
mem: 0.0

i: 0.36,0.47,0.48,0.5,0.51,0.69,0.72
s: 3
t: 0.857
c: 7
mem: 0.0

i: 0.51,0.54,0.48,0.5,0.41,0.34,0.43
s: 3
t: 0.543
c: 6
mem: 0.0

i: 0.37,0.44,0.48,0.5,0.42,0.39,0.47
s: 4
t: 0.427
c: 6
mem: 0.0

i: 0.68,0.76,0.48,0.5,0.84,0.45,0.27
s: 4
t: 0.178
c: 6
mem: 0.0

i: 0.67,0.61,0.48,0.5,0.51,0.37,0.38
s: 4
t: 0.468
c: 6
mem: 0.0

i: 0.52,0.81,0.48,0.5,0.72,0.38,0.38
s: 4
t: 0.503
c: 6
mem: 0.0

i: 0.39,0.32,0.48,0.5,0.46,0.24,0.35
s: 3
t: 0.523
c: 6
mem: 0.0

i: 0.47,0.47,0.48,0.5,0.22,0.16,0.26
s: 3
t: 0.538
c: 6
mem: 0.0

i: 0.24,0.57,0.48,0.5,0.63,0.34,0.43
s: 3
t: 0.554
c: 6
mem: 0.0

i: 0.61,0.75,0.48,0.5,0.51,0.33,0.33
s: 5
t: 0.165
c: 6
mem: 0.0

i: 0.23,0.4,0.48,0.5,0.39,0.28,0.38
s: 3
t: 0.598
c: 6
mem: 0.0

i: 0.1,0.49,0.48,0.5,0.41,0.67,0.21
s: 3
t: 0.903
c: 7
mem: 0.0

i: 0.38,0.44,0.48,0.5,0.43,0.2,0.31
s: 3
t: 0.516
c: 6
mem: 0.0

i: 0.29,0.47,0.48,0.5,0.41,0.23,0.34
s: 3
t: 0.506
c: 6
mem: 0.0

i: 0.74,0.7,0.48,0.5,0.66,0.65,0.69
s: 4
t: 0.958
c: 7
mem: 0.0

i: 0.86,0.55,0.48,0.5,0.63,0.81,0.83
s: 3
t: 0.525
c: 6
mem: 0.0

i: 0.25,0.37,0.48,0.5,0.43,0.26,0.36
s: 3
t: 0.523
c: 6
mem: 0.0

i: 0.43,0.4,0.48,0.5,0.58,0.75,0.78
s: 3
t: 0.841
c: 7
mem: 0.0

max time: 1.01
min time: 0.15
avg time: 0.54

avg calls: 6.29
