vars: 3249
i: 0.34,0.49,0.48,0.5,0.58,0.85,0.8
s: 3
t: 0.928
c: 7
mem: 544.0

i: 0.63,0.54,0.48,0.5,0.65,0.79,0.81
s: 5
t: 0.514
c: 6
mem: 192.0

i: 0.79,0.54,0.48,0.5,0.5,0.66,0.68
s: 4
t: 0.664
c: 6
mem: 816.0

i: 0.58,0.34,0.48,0.5,0.56,0.87,0.81
s: 5
t: 0.888
c: 7
mem: 416.0

i: 0.24,0.35,0.48,0.5,0.31,0.19,0.31
s: 3
t: 0.544
c: 6
mem: 160.0

i: 0.23,0.32,0.48,0.5,0.55,0.25,0.35
s: 4
t: 0.649
c: 6
mem: 848.0

i: 0.68,0.82,0.48,0.5,0.38,0.65,0.56
s: 5
t: 0.531
c: 7
mem: 416.0

i: 0.7,0.64,0.48,0.5,0.47,0.51,0.47
s: 4
t: 0.369
c: 6
mem: 224.0

i: 0.71,0.52,0.48,0.5,0.64,1.0,0.99
s: 4
t: 0.918
c: 7
mem: 576.0

i: 0.66,0.53,0.48,0.5,0.59,0.66,0.66
s: 5
t: 0.818
c: 7
mem: 480.0

i: 0.34,0.42,0.48,0.5,0.41,0.34,0.43
s: 3
t: 0.584
c: 6
mem: 432.0

i: 0.27,0.3,0.48,0.5,0.71,0.28,0.39
s: 3
t: 0.508
c: 6
mem: 400.0

i: 0.47,0.29,0.48,0.5,0.51,0.33,0.43
s: 3
t: 0.558
c: 6
mem: 288.0

i: 0.64,0.84,0.48,0.5,0.37,0.45,0.4
s: 4
t: 0.376
c: 6
mem: 464.0

i: 0.84,0.44,0.48,0.5,0.48,0.71,0.74
s: 5
t: 1.095
c: 7
mem: 1328.0

i: 0.16,0.43,0.48,0.5,0.54,0.27,0.37
s: 2
t: 0.658
c: 6
mem: 640.0

i: 0.04,0.31,0.48,0.5,0.41,0.29,0.39
s: 3
t: 0.577
c: 6
mem: 288.0

i: 0.5,0.37,0.48,0.5,0.66,0.64,0.69
s: 3
t: 1.042
c: 7
mem: 912.0

i: 0.31,0.44,0.48,0.5,0.5,0.79,0.82
s: 3
t: 0.972
c: 7
mem: 368.0

i: 0.64,0.76,0.48,0.5,0.45,0.35,0.38
s: 3
t: 0.729
c: 6
mem: 544.0

i: 0.63,0.47,0.48,0.5,0.51,0.82,0.84
s: 5
t: 0.861
c: 7
mem: 384.0

i: 0.24,0.43,0.48,0.5,0.37,0.28,0.38
s: 3
t: 0.604
c: 6
mem: 320.0

i: 0.74,0.82,0.48,0.5,0.49,0.49,0.41
s: 4
t: 0.449
c: 6
mem: 512.0

i: 0.68,0.67,0.48,0.5,0.49,0.4,0.34
s: 4
t: 0.512
c: 6
mem: 608.0

i: 0.4,0.35,0.48,0.5,0.45,0.33,0.42
s: 3
t: 0.575
c: 6
mem: 320.0

i: 0.51,0.46,0.48,0.5,0.58,0.31,0.41
s: 3
t: 0.541
c: 6
mem: 272.0

i: 0.18,0.3,0.48,0.5,0.46,0.24,0.35
s: 3
t: 0.588
c: 6
mem: 144.0

i: 0.0,0.38,0.48,0.5,0.42,0.48,0.55
s: 4
t: 0.560
c: 6
mem: 704.0

i: 0.76,0.73,0.48,0.5,0.44,0.39,0.39
s: 4
t: 0.485
c: 6
mem: 608.0

i: 0.79,0.41,0.48,0.5,0.66,0.81,0.83
s: 3
t: 0.622
c: 6
mem: 464.0

i: 0.66,0.71,0.48,0.5,0.41,0.5,0.35
s: 4
t: 0.461
c: 6
mem: 480.0

i: 0.35,0.48,0.48,0.5,0.56,0.4,0.48
s: 3
t: 0.640
c: 6
mem: 656.0

i: 0.65,0.51,0.48,0.5,0.66,0.54,0.33
s: 4
t: 0.232
c: 6
mem: 192.0

i: 0.59,0.61,0.48,0.5,0.42,0.42,0.37
s: 4
t: 0.552
c: 6
mem: 592.0

i: 0.61,0.6,0.48,0.5,0.44,0.39,0.38
s: 5
t: 0.513
c: 6
mem: 336.0

i: 0.47,0.59,0.48,0.5,0.52,0.76,0.79
s: 3
t: 1.039
c: 7
mem: 784.0

i: 0.64,0.66,0.48,0.5,0.41,0.39,0.2
s: 4
t: 0.499
c: 6
mem: 608.0

i: 0.38,0.3,0.48,0.5,0.43,0.29,0.39
s: 3
t: 0.600
c: 6
mem: 304.0

i: 0.25,0.37,0.48,0.5,0.41,0.33,0.42
s: 3
t: 0.591
c: 6
mem: 224.0

i: 0.69,0.39,0.48,0.5,0.57,0.76,0.79
s: 4
t: 1.025
c: 7
mem: 896.0

i: 0.46,0.59,0.48,0.5,0.36,0.76,0.23
s: 3
t: 1.045
c: 7
mem: 432.0

i: 0.17,0.52,0.48,0.5,0.49,0.37,0.46
s: 3
t: 0.585
c: 6
mem: 272.0

i: 0.63,0.49,0.48,0.5,0.79,0.45,0.28
s: 4
t: 0.224
c: 6
mem: 192.0

i: 0.63,0.75,0.48,0.5,0.64,0.73,0.66
s: 4
t: 1.244
c: 7
mem: 1504.0

i: 0.33,0.47,0.48,0.5,0.53,0.18,0.29
s: 3
t: 0.618
c: 6
mem: 480.0

i: 0.67,0.7,0.48,0.5,0.46,0.45,0.33
s: 4
t: 0.491
c: 6
mem: 576.0

i: 0.63,0.65,0.48,0.5,0.66,0.67,0.71
s: 4
t: 1.161
c: 7
mem: 1120.0

i: 0.5,0.49,0.48,0.5,0.49,0.46,0.53
s: 4
t: 0.602
c: 6
mem: 304.0

i: 0.34,0.28,0.48,0.5,0.41,0.35,0.44
s: 3
t: 0.597
c: 6
mem: 48.0

i: 0.41,0.51,0.48,0.5,0.58,0.2,0.31
s: 4
t: 0.577
c: 6
mem: 400.0

i: 0.63,0.86,0.48,0.5,0.39,0.47,0.34
s: 4
t: 0.501
c: 6
mem: 400.0

i: 0.24,0.34,0.48,0.5,0.38,0.3,0.4
s: 3
t: 0.595
c: 6
mem: 224.0

i: 0.74,0.47,0.48,0.5,0.5,0.57,0.42
s: 4
t: 0.434
c: 6
mem: 384.0

i: 0.61,0.52,0.48,0.5,0.54,0.67,0.52
s: 3
t: 1.194
c: 7
mem: 1312.0

i: 0.26,0.5,0.48,0.5,0.44,0.32,0.41
s: 3
t: 0.593
c: 6
mem: 48.0

i: 0.71,0.71,0.48,0.5,0.4,0.54,0.39
s: 4
t: 0.501
c: 6
mem: 336.0

i: 0.52,0.36,0.48,0.5,0.41,0.28,0.38
s: 3
t: 0.615
c: 6
mem: 400.0

i: 0.89,0.55,0.48,0.5,0.51,0.72,0.76
s: 4
t: 1.122
c: 6
mem: 688.0

i: 0.67,0.84,0.48,0.5,0.74,0.54,0.37
s: 4
t: 0.187
c: 6
mem: 48.0

i: 0.4,0.5,0.48,0.5,0.65,0.82,0.84
s: 3
t: 0.963
c: 7
mem: 464.0

i: 0.52,0.54,0.48,0.5,0.62,0.76,0.79
s: 4
t: 0.863
c: 7
mem: 448.0

i: 0.31,0.23,0.48,0.5,0.73,0.05,0.14
s: 3
t: 0.556
c: 6
mem: 208.0

i: 0.36,0.41,0.48,0.5,0.48,0.47,0.54
s: 3
t: 0.553
c: 6
mem: 128.0

i: 0.43,0.39,0.48,0.5,0.47,0.31,0.41
s: 3
t: 0.631
c: 6
mem: 192.0

i: 0.2,0.46,0.48,0.5,0.57,0.78,0.81
s: 3
t: 1.009
c: 7
mem: 528.0

i: 0.72,0.46,0.48,0.5,0.51,0.66,0.7
s: 3
t: 1.335
c: 7
mem: 1376.0

i: 0.29,0.28,0.48,0.5,0.44,0.23,0.34
s: 3
t: 0.573
c: 6
mem: 0.0

i: 0.69,0.66,0.48,0.5,0.41,0.5,0.25
s: 4
t: 0.508
c: 6
mem: 352.0

i: 0.77,0.55,0.48,0.5,0.51,0.78,0.74
s: 3
t: 0.659
c: 6
mem: 640.0

i: 0.4,0.42,0.48,0.5,0.37,0.27,0.27
s: 3
t: 0.575
c: 6
mem: 272.0

i: 0.6,0.76,1.0,0.5,0.77,0.59,0.52
s: 5
t: 0.314
c: 7
mem: 288.0

i: 0.35,0.51,0.48,0.5,0.61,0.71,0.74
s: 4
t: 1.041
c: 7
mem: 1072.0

i: 0.69,0.43,0.48,0.5,0.59,0.74,0.77
s: 4
t: 0.562
c: 6
mem: 336.0

i: 0.42,0.35,0.48,0.5,0.58,0.15,0.27
s: 3
t: 0.595
c: 6
mem: 288.0

i: 0.7,0.53,0.48,0.5,0.7,0.86,0.87
s: 5
t: 0.549
c: 6
mem: 352.0

i: 0.22,0.43,0.48,0.5,0.48,0.16,0.28
s: 3
t: 0.604
c: 6
mem: 384.0

i: 0.52,0.57,0.48,0.5,0.42,0.47,0.54
s: 3
t: 0.687
c: 6
mem: 528.0

i: 0.49,0.42,0.48,0.5,0.53,0.79,0.81
s: 3
t: 1.113
c: 7
mem: 624.0

i: 0.74,0.78,0.48,0.5,0.75,0.54,0.15
s: 4
t: 0.190
c: 6
mem: 48.0

i: 0.71,0.4,0.48,0.5,0.71,0.7,0.74
s: 3
t: 1.299
c: 7
mem: 816.0

i: 0.45,0.4,0.48,0.5,0.61,0.74,0.77
s: 3
t: 1.137
c: 7
mem: 400.0

i: 0.48,0.41,0.48,0.5,0.51,0.9,0.88
s: 3
t: 1.060
c: 7
mem: 464.0

i: 0.27,0.35,0.48,0.5,0.51,0.77,0.79
s: 3
t: 1.053
c: 7
mem: 304.0

i: 0.5,0.66,0.48,0.5,0.31,0.92,0.92
s: 3
t: 1.092
c: 7
mem: 400.0

i: 0.48,0.49,0.48,0.5,0.52,0.77,0.71
s: 3
t: 1.026
c: 7
mem: 384.0

i: 0.63,0.42,0.48,0.5,0.48,0.77,0.8
s: 4
t: 0.561
c: 6
mem: 512.0

i: 0.6,0.46,0.48,0.5,0.45,0.81,0.83
s: 4
t: 0.930
c: 7
mem: 464.0

i: 0.47,0.55,0.48,0.5,0.58,0.71,0.75
s: 4
t: 1.134
c: 7
mem: 864.0

i: 0.41,0.57,0.48,0.5,0.39,0.21,0.32
s: 3
t: 0.548
c: 6
mem: 144.0

i: 0.79,0.36,0.48,0.5,0.46,0.82,0.7
s: 3
t: 0.693
c: 6
mem: 576.0

i: 0.59,0.29,0.48,0.5,0.64,0.75,0.77
s: 4
t: 0.620
c: 6
mem: 768.0

i: 0.47,0.46,0.48,0.5,0.62,0.74,0.77
s: 5
t: 0.621
c: 6
mem: 416.0

i: 0.64,0.72,0.48,0.5,0.49,0.42,0.19
s: 4
t: 0.534
c: 6
mem: 464.0

i: 0.49,0.43,0.48,0.5,0.49,0.3,0.4
s: 3
t: 0.592
c: 6
mem: 352.0

i: 0.54,0.49,0.48,0.5,0.4,0.87,0.88
s: 3
t: 1.074
c: 7
mem: 560.0

i: 0.44,0.51,0.48,0.5,0.47,0.26,0.36
s: 3
t: 0.595
c: 6
mem: 256.0

i: 0.57,0.54,0.48,0.5,0.37,0.28,0.33
s: 3
t: 0.686
c: 6
mem: 416.0

i: 0.23,0.58,0.48,0.5,0.37,0.53,0.59
s: 4
t: 0.655
c: 6
mem: 576.0

i: 0.06,0.61,0.48,0.5,0.49,0.92,0.37
s: 3
t: 1.158
c: 7
mem: 1072.0

i: 0.38,0.4,0.48,0.5,0.63,0.25,0.35
s: 4
t: 0.601
c: 6
mem: 128.0

i: 0.64,0.57,0.48,0.5,0.7,0.33,0.26
s: 4
t: 0.233
c: 6
mem: 80.0

i: 0.64,0.78,0.48,0.5,0.5,0.36,0.38
s: 4
t: 0.454
c: 6
mem: 384.0

i: 0.54,0.47,0.48,0.5,0.28,0.33,0.42
s: 3
t: 0.615
c: 6
mem: 416.0

i: 0.23,0.48,0.48,0.5,0.59,0.88,0.89
s: 3
t: 1.031
c: 7
mem: 512.0

i: 0.16,0.51,0.48,0.5,0.33,0.39,0.48
s: 4
t: 0.673
c: 6
mem: 176.0

i: 0.48,0.45,0.48,0.5,0.6,0.78,0.8
s: 3
t: 1.025
c: 7
mem: 656.0

i: 0.49,0.29,0.48,0.5,0.56,0.24,0.35
s: 3
t: 0.656
c: 6
mem: 80.0

i: 0.66,0.48,0.48,0.5,0.54,0.7,0.74
s: 4
t: 0.591
c: 6
mem: 368.0

i: 0.63,0.57,0.48,0.5,0.49,0.7,0.2
s: 4
t: 0.608
c: 7
mem: 304.0

i: 0.43,0.59,0.48,0.5,0.52,0.49,0.56
s: 4
t: 0.533
c: 6
mem: 352.0

i: 0.63,0.69,0.48,0.5,0.65,0.41,0.28
s: 4
t: 0.195
c: 6
mem: 32.0

i: 0.65,0.47,0.48,0.5,0.59,0.3,0.4
s: 3
t: 0.607
c: 6
mem: 272.0

i: 0.69,0.65,0.48,0.5,0.63,0.48,0.41
s: 4
t: 0.556
c: 6
mem: 368.0

i: 0.12,0.43,0.48,0.5,0.63,0.7,0.74
s: 2
t: 1.142
c: 7
mem: 1504.0

i: 0.75,0.84,0.48,0.5,0.35,0.52,0.33
s: 4
t: 0.519
c: 6
mem: 784.0

i: 0.68,0.78,0.48,0.5,0.43,0.44,0.42
s: 4
t: 0.391
c: 6
mem: 192.0

i: 0.74,0.49,0.48,0.5,0.42,0.54,0.36
s: 4
t: 0.539
c: 6
mem: 592.0

i: 0.81,0.44,0.48,0.5,0.42,0.67,0.68
s: 4
t: 0.695
c: 6
mem: 720.0

i: 0.44,0.35,0.48,0.5,0.44,0.52,0.59
s: 4
t: 0.512
c: 6
mem: 288.0

i: 0.66,0.74,0.48,0.5,0.31,0.38,0.43
s: 4
t: 0.494
c: 6
mem: 208.0

i: 0.5,0.57,0.48,0.5,0.71,0.61,0.66
s: 5
t: 1.038
c: 7
mem: 816.0

i: 0.67,0.81,0.48,0.5,0.25,0.42,0.25
s: 4
t: 0.517
c: 6
mem: 688.0

i: 0.7,0.71,0.48,0.5,0.42,0.84,0.85
s: 4
t: 1.141
c: 7
mem: 848.0

i: 0.64,0.81,0.48,0.5,0.37,0.39,0.44
s: 4
t: 1.972
c: 6
mem: 31600.0

i: 0.41,0.48,0.48,0.5,0.51,0.44,0.51
s: 3
t: 0.571
c: 6
mem: 0.0

i: 0.64,0.58,0.48,0.5,0.48,0.78,0.73
s: 4
t: 0.954
c: 7
mem: 0.0

i: 0.56,0.68,0.48,0.5,0.77,0.36,0.45
s: 4
t: 0.605
c: 6
mem: 0.0

i: 0.61,0.45,0.48,0.5,0.48,0.35,0.41
s: 3
t: 0.655
c: 6
mem: 0.0

i: 0.43,0.32,0.48,0.5,0.33,0.45,0.52
s: 4
t: 0.612
c: 6
mem: 0.0

i: 0.39,0.31,0.48,0.5,0.38,0.34,0.43
s: 3
t: 0.635
c: 6
mem: 0.0

i: 0.22,0.36,0.48,0.5,0.35,0.39,0.47
s: 4
t: 0.610
c: 6
mem: 0.0

i: 0.41,0.43,0.48,0.5,0.5,0.24,0.25
s: 3
t: 0.667
c: 6
mem: 0.0

i: 0.44,0.56,0.48,0.5,0.5,0.46,0.54
s: 4
t: 0.592
c: 6
mem: 0.0

i: 0.23,0.34,0.48,0.5,0.43,0.26,0.37
s: 3
t: 0.641
c: 6
mem: 0.0

i: 0.6,0.5,1.0,0.5,0.54,0.77,0.8
s: 4
t: 0.751
c: 6
mem: 0.0

i: 0.61,0.66,0.48,0.5,0.46,0.87,0.88
s: 4
t: 0.958
c: 7
mem: 0.0

i: 0.33,0.37,0.48,0.5,0.46,0.65,0.69
s: 3
t: 1.263
c: 7
mem: 0.0

i: 0.29,0.37,0.48,0.5,0.48,0.44,0.52
s: 4
t: 0.610
c: 6
mem: 0.0

i: 0.29,0.3,0.48,0.5,0.45,0.03,0.17
s: 3
t: 0.595
c: 6
mem: 0.0

i: 0.47,0.28,0.48,0.5,0.56,0.2,0.25
s: 3
t: 0.637
c: 6
mem: 0.0

i: 0.41,0.51,0.48,0.5,0.53,0.75,0.78
s: 3
t: 1.063
c: 7
mem: 0.0

i: 0.11,0.5,0.48,0.5,0.58,0.72,0.68
s: 2
t: 1.197
c: 7
mem: 0.0

i: 0.87,0.49,0.48,0.5,0.61,0.76,0.79
s: 3
t: 0.736
c: 6
mem: 0.0

i: 0.34,0.45,0.48,0.5,0.38,0.24,0.35
s: 3
t: 0.636
c: 6
mem: 0.0

i: 0.51,0.49,0.48,0.5,0.53,0.14,0.26
s: 3
t: 0.675
c: 6
mem: 0.0

i: 0.44,0.28,0.48,0.5,0.43,0.27,0.37
s: 3
t: 0.639
c: 6
mem: 0.0

i: 0.41,0.43,0.48,0.5,0.45,0.31,0.41
s: 3
t: 0.639
c: 6
mem: 0.0

i: 0.36,0.47,0.48,0.5,0.51,0.69,0.72
s: 2
t: 1.235
c: 7
mem: 0.0

i: 0.51,0.54,0.48,0.5,0.41,0.34,0.43
s: 3
t: 0.650
c: 6
mem: 0.0

i: 0.37,0.44,0.48,0.5,0.42,0.39,0.47
s: 4
t: 0.523
c: 6
mem: 0.0

i: 0.68,0.76,0.48,0.5,0.84,0.45,0.27
s: 4
t: 0.177
c: 6
mem: 0.0

i: 0.67,0.61,0.48,0.5,0.51,0.37,0.38
s: 4
t: 0.566
c: 6
mem: 0.0

i: 0.52,0.81,0.48,0.5,0.72,0.38,0.38
s: 4
t: 0.623
c: 6
mem: 0.0

i: 0.39,0.32,0.48,0.5,0.46,0.24,0.35
s: 3
t: 0.642
c: 6
mem: 0.0

i: 0.47,0.47,0.48,0.5,0.22,0.16,0.26
s: 3
t: 0.667
c: 6
mem: 0.0

i: 0.24,0.57,0.48,0.5,0.63,0.34,0.43
s: 3
t: 0.681
c: 6
mem: 0.0

i: 0.61,0.75,0.48,0.5,0.51,0.33,0.33
s: 5
t: 0.170
c: 6
mem: 0.0

i: 0.23,0.4,0.48,0.5,0.39,0.28,0.38
s: 3
t: 0.686
c: 6
mem: 0.0

i: 0.1,0.49,0.48,0.5,0.41,0.67,0.21
s: 2
t: 1.488
c: 7
mem: 0.0

i: 0.38,0.44,0.48,0.5,0.43,0.2,0.31
s: 3
t: 0.628
c: 6
mem: 0.0

i: 0.29,0.47,0.48,0.5,0.41,0.23,0.34
s: 3
t: 0.621
c: 6
mem: 0.0

i: 0.74,0.7,0.48,0.5,0.66,0.65,0.69
s: 4
t: 1.341
c: 7
mem: 0.0

i: 0.86,0.55,0.48,0.5,0.63,0.81,0.83
s: 3
t: 0.709
c: 6
mem: 0.0

i: 0.25,0.37,0.48,0.5,0.43,0.26,0.36
s: 3
t: 0.648
c: 6
mem: 0.0

i: 0.43,0.4,0.48,0.5,0.58,0.75,0.78
s: 3
t: 1.157
c: 7
mem: 0.0

max time: 1.97
min time: 0.17
avg time: 0.70

avg calls: 6.29
