vars: 5582
i: 0.1,0.0,0.1,0.0,0.4,0.1,0.1,0.0,0.2,0.2,0.4,0.5,0.0,0.6,0.0,0.91,0.2,0.0,1.72,4.26,1.72,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.297,0.156,0.0,6.8,494,1428
s: 24
t: 22.504
c: 49
mem: 3984.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,0.0,0.0,3.7310000000000003,21,153
s: 22
t: 34.929
c: 42
mem: 3216.0

i: 0.0,0.0,0.36,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,1.46,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.049,0.0,0.0,1.919,54,167
s: 25
t: 29.418
c: 44
mem: 1984.0

i: 0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.0,0.65,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.10800000000000001,0.10800000000000001,0.0,0.0,0.10800000000000001,0.0,1.9240000000000002,9,102
s: 20
t: 49.887
c: 47
mem: 2416.0

i: 0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464,7,41
s: 19
t: 59.687
c: 46
mem: 7056.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,1.28,0.0,0.0,0.85,0.0,0.42,0.0,0.0,0.0,1.7,1.28,0.85,1.28,0.42,0.42,0.42,0.42,0.0,0.42,0.42,0.85,0.42,0.0,0.0,0.42,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.369,0.073,0.0,0.0,0.0,2.44,12,144
s: 23
t: 69.383
c: 50
mem: 8624.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.48,0.48,0.0,1.44,0.0,2.88,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.076,0.0,0.305,0.381,0.0,1.8840000000000001,9,98
s: 28
t: 34.904
c: 48
mem: 2608.0

i: 0.47,0.31,0.47,0.0,0.05,0.13,0.05,0.26,0.44,0.76,0.26,0.97,0.58,1.26,0.0,0.26,0.44,0.0,3.25,0.0,1.5,0.0,1.05,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.004,0.066,0.0,0.322,0.764,0.159,6.1,193,3038
s: 22
t: 32.251
c: 47
mem: 10112.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0660000000000003,10,46
s: 26
t: 73.065
c: 49
mem: 3296.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.97,0.0,0.0,0.0,1.29,0.64,1.94,0.64,0.64,0.64,0.64,0.64,0.0,0.64,0.64,0.64,0.97,0.0,0.64,0.64,2.26,0.0,0.64,0.0,0.32,1.94,0.0,0.0,0.051,0.255,0.102,0.0,0.0,0.0,2.197,15,156
s: 25
t: 83.495
c: 50
mem: 0.0

i: 0.46,0.0,0.0,0.0,0.69,0.46,0.0,0.46,0.0,0.23,0.23,0.0,1.61,0.0,0.46,0.0,0.92,1.84,1.84,0.0,0.69,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.0,0.188,0.11199999999999999,0.0,3.105,30,354
s: 26
t: 35.756
c: 48
mem: 0.0

i: 0.36,0.36,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.72,0.0,0.36,0.0,1.08,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.72,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.636,12,54
s: 24
t: 66.843
c: 48
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.606,0.0,3.111,10,28
s: 24
t: 55.310
c: 48
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5
s: 18
t: 105.055
c: 45
mem: 23728.0

i: 0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,2.65,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,1.76,0.88,1.76,0.88,0.88,0.88,0.88,0.88,0.0,0.88,0.88,0.88,0.88,0.0,0.88,0.88,0.0,0.0,0.88,0.0,2.65,0.0,0.0,0.0,0.142,0.855,0.0,0.285,0.0,0.0,1.777,12,80
s: 20
t: 83.803
c: 48
mem: 2160.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.416,6,68
s: 20
t: 97.979
c: 46
mem: 4416.0

i: 0.33,0.0,0.33,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.66,0.99,0.0,2.64,0.0,0.99,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.406,0.46399999999999997,0.348,6.932,43,513
s: 24
t: 64.821
c: 46
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,1.96,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785,6,25
s: 19
t: 104.261
c: 47
mem: 0.0

i: 0.0,0.82,0.32,0.0,1.14,0.32,0.0,0.16,0.0,0.65,0.0,2.13,0.0,0.0,0.0,0.16,0.0,0.0,1.47,0.0,1.47,0.0,0.98,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.028999999999999998,2.2569999999999997,13,158
s: 27
t: 80.767
c: 48
mem: 0.0

i: 0.0,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5,9
s: 23
t: 83.150
c: 45
mem: 32912.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
s: 21
t: 134.250
c: 45
mem: 0.0

i: 0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,1.19,0.0,0.0,0.0,4.76,2.38,0.0,1.19,0.0,1.19,1.19,0.0,0.0,0.0,1.19,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.28600000000000003,0.0,0.14300000000000002,2.7239999999999998,13,79
s: 28
t: 76.379
c: 47
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.5,33,125
s: 32
t: 68.041
c: 50
mem: 0.0

i: 0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2919999999999998,4,84
s: 18
t: 152.534
c: 45
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,0.324,0.0,0.0,0.011000000000000001,4.4110000000000005,28,1866
s: 22
t: 140.720
c: 48
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.68,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,3.4,51,119
s: 26
t: 99.612
c: 47
mem: 0.0

i: 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888,29,53
s: 23
t: 82.236
c: 45
mem: 0.0

i: 0.98,0.16,0.41,0.0,0.08,0.24,0.0,0.08,0.0,0.49,0.08,0.57,0.9,0.0,0.16,0.0,0.0,0.32,2.46,0.0,1.14,0.0,0.49,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.7509999999999999,0.255,0.095,4.163,84,712
s: 24
t: 85.797
c: 46
mem: 0.0

i: 0.16,0.0,0.67,0.0,0.33,0.16,0.33,0.84,0.16,0.5,0.33,1.51,0.0,0.0,0.0,0.0,1.68,0.33,2.02,1.68,3.87,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22399999999999998,0.0,1.151,0.055999999999999994,0.0,4.928,63,621
s: 24
t: 109.531
c: 47
mem: 0.0

i: 0.17,0.26,1.21,0.0,0.43,0.6,0.43,0.26,0.69,0.52,0.26,1.3,0.17,0.0,0.6,0.78,0.17,1.39,2.43,0.17,1.13,0.0,0.95,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.271,0.243,0.013000000000000001,6.395,583,1375
s: 22
t: 136.586
c: 49
mem: 18096.0

i: 0.17,0.0,0.08,0.0,0.43,0.08,0.08,0.43,0.08,0.08,0.0,0.6,0.17,0.17,0.0,0.0,0.17,0.08,1.2,0.0,3.14,0.0,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.027999999999999997,0.092,0.013999999999999999,0.0,4.16,48,1140
s: 29
t: 106.498
c: 49
mem: 10016.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571,3,11
s: 22
t: 135.931
c: 45
mem: 27264.0

i: 0.0,1.1,0.0,0.0,0.55,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,1.1,0.0,0.0,0.0,0.55,0.55,2.2,0.0,0.0,0.0,0.0,0.55,0.0,0.55,0.0,0.0,1.65,0.0,0.55,0.0,0.0,0.0,1.1,0.0,0.55,0.0,0.0,0.0,0.08800000000000001,0.355,0.08800000000000001,0.177,0.0,0.0,1.867,22,127
s: 20
t: 241.312
c: 48
mem: 9520.0

i: 1.18,0.39,0.59,0.0,0.0,0.98,0.19,0.19,1.38,0.39,0.0,0.98,0.0,0.19,0.0,0.98,0.0,0.0,2.56,0.39,1.38,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.741,0.306,0.025,6.652,76,632
s: 24
t: 110.974
c: 47
mem: 0.0

i: 0.0,0.0,0.0,0.0,4.25,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,4.96,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,1.153,3,30
s: 27
t: 108.124
c: 49
mem: 0.0

i: 0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.31,0.0,0.0,0.0,0.31,0.0,2.79,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.057,0.0,0.0,2.972,18,110
s: 33
t: 86.138
c: 51
mem: 0.0

i: 0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.49,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,9.31,235,1108
s: 20
t: 135.057
c: 48
mem: 0.0

i: 0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,2.17,0.0,2.17,6.52,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3330000000000002,5,16
s: 30
t: 105.857
c: 49
mem: 0.0

i: 0.0,0.33,0.33,0.0,1.65,0.33,0.66,0.0,0.0,0.16,0.16,0.99,0.0,0.0,0.0,0.82,0.33,0.16,2.81,0.0,0.99,0.0,0.49,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.07400000000000001,0.248,0.049,0.049,6.1610000000000005,350,727
s: 27
t: 150.707
c: 49
mem: 68304.0

i: 0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.98,0.0,0.98,2.94,0.0,1.96,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.0,2.95,18,59
s: 33
t: 110.495
c: 50
mem: 560.0

i: 0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.099,1.035,2,29
s: 25
t: 176.260
c: 48
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.99,0.0,2.48,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,2.48,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.588,0.168,0.0,0.0,0.0,5.61,42,331
s: 20
t: 167.943
c: 45
mem: 0.0

i: 0.45,0.68,0.68,0.0,1.92,0.0,0.56,0.45,0.0,0.45,0.22,1.81,0.0,0.0,0.79,0.22,0.11,1.81,2.38,0.0,1.36,0.0,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.019,0.057,0.0,0.574,0.134,0.019,3.155,94,385
s: 26
t: 133.592
c: 48
mem: 0.0

i: 0.06,0.0,0.19,0.0,0.06,0.06,0.0,0.0,0.0,0.13,0.0,0.26,0.06,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.46,0.0,0.0,0.0,2.57,0.92,0.0,0.06,0.13,0.52,0.32,0.0,0.06,0.0,0.26,0.13,0.32,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.13,0.009000000000000001,0.152,0.0,0.047,0.027999999999999997,0.0,1.9480000000000002,23,836
s: 25
t: 178.656
c: 48
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.0,1.784,18,141
s: 26
t: 141.424
c: 49
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,4.08,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.68,0.0,0.0,1.36,0.68,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,1.607,6,45
s: 23
t: 207.097
c: 46
mem: 0.0

i: 0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,6.41,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,5.181,25,57
s: 27
t: 176.017
c: 50
mem: 0.0

i: 0.0,0.62,0.62,0.0,0.0,0.62,0.0,2.82,0.0,0.31,0.31,2.5,0.0,0.0,0.0,2.5,0.0,0.0,5.32,0.31,1.56,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.111,0.111,0.055,1.672,6,92
s: 29
t: 133.438
c: 48
mem: 0.0

i: 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,1.81,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0,0.0,1.125,2,9
s: 17
t: 357.960
c: 48
mem: 0.0

i: 0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.01,0.0,0.0,0.0,0.0,0.5,1.01,2.03,0.0,3.04,0.0,0.0,0.0,1.52,0.5,1.01,1.01,0.0,1.01,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551,0.0,0.055,0.0,0.0,4.275,45,248
s: 23
t: 204.193
c: 48
mem: 10528.0

