vars: 1885
mem: 0.0

i: 0.7,0.64,0.48,0.5,0.47,0.51,0.47
s: 4
t: 0.223
c: 6
mem: 48.0

i: 0.71,0.52,0.48,0.5,0.64,1.0,0.99
s: 5
t: 0.292
c: 7
mem: 208.0

i: 0.66,0.53,0.48,0.5,0.59,0.66,0.66
s: 5
t: 0.323
c: 7
mem: 128.0

i: 0.34,0.42,0.48,0.5,0.41,0.34,0.43
s: 3
t: 0.286
c: 6
mem: 16.0

i: 0.27,0.3,0.48,0.5,0.71,0.28,0.39
s: 3
t: 0.229
c: 6
mem: 0.0

i: 0.47,0.29,0.48,0.5,0.51,0.33,0.43
s: 3
t: 0.278
c: 6
mem: 0.0

i: 0.64,0.84,0.48,0.5,0.37,0.45,0.4
s: 4
t: 0.208
c: 6
mem: 16.0

i: 0.84,0.44,0.48,0.5,0.48,0.71,0.74
s: 3
t: 0.433
c: 7
mem: 32.0

i: 0.16,0.43,0.48,0.5,0.54,0.27,0.37
s: 3
t: 0.261
c: 6
mem: 80.0

i: 0.04,0.31,0.48,0.5,0.41,0.29,0.39
s: 3
t: 0.298
c: 6
mem: 64.0

i: 0.5,0.37,0.48,0.5,0.66,0.64,0.69
s: 3
t: 0.389
c: 7
mem: 16.0

i: 0.31,0.44,0.48,0.5,0.5,0.79,0.82
s: 3
t: 0.351
c: 7
mem: 16.0

i: 0.64,0.76,0.48,0.5,0.45,0.35,0.38
s: 3
t: 0.335
c: 6
mem: 16.0

i: 0.63,0.47,0.48,0.5,0.51,0.82,0.84
s: 4
t: 0.337
c: 7
mem: 0.0

i: 0.24,0.43,0.48,0.5,0.37,0.28,0.38
s: 3
t: 0.283
c: 6
mem: 16.0

i: 0.74,0.82,0.48,0.5,0.49,0.49,0.41
s: 4
t: 0.215
c: 6
mem: 128.0

i: 0.68,0.67,0.48,0.5,0.49,0.4,0.34
s: 4
t: 0.208
c: 6
mem: 0.0

i: 0.4,0.35,0.48,0.5,0.45,0.33,0.42
s: 3
t: 0.244
c: 6
mem: 0.0

i: 0.51,0.46,0.48,0.5,0.58,0.31,0.41
s: 3
t: 0.263
c: 6
mem: 16.0

i: 0.18,0.3,0.48,0.5,0.46,0.24,0.35
s: 3
t: 0.281
c: 6
mem: 16.0

i: 0.0,0.38,0.48,0.5,0.42,0.48,0.55
s: 3
t: 0.301
c: 6
mem: 64.0

i: 0.76,0.73,0.48,0.5,0.44,0.39,0.39
s: 4
t: 0.233
c: 6
mem: 32.0

i: 0.79,0.41,0.48,0.5,0.66,0.81,0.83
s: 4
t: 0.247
c: 6
mem: 0.0

i: 0.66,0.71,0.48,0.5,0.41,0.5,0.35
s: 4
t: 0.204
c: 6
mem: 0.0

i: 0.35,0.48,0.48,0.5,0.56,0.4,0.48
s: 3
t: 0.297
c: 6
mem: 32.0

i: 0.65,0.51,0.48,0.5,0.66,0.54,0.33
s: 4
t: 0.117
c: 6
mem: 0.0

i: 0.59,0.61,0.48,0.5,0.42,0.42,0.37
s: 4
t: 0.216
c: 6
mem: 64.0

i: 0.61,0.6,0.48,0.5,0.44,0.39,0.38
s: 5
t: 0.199
c: 6
mem: 64.0

i: 0.47,0.59,0.48,0.5,0.52,0.76,0.79
s: 3
t: 0.409
c: 7
mem: 32.0

i: 0.64,0.66,0.48,0.5,0.41,0.39,0.2
s: 4
t: 0.196
c: 6
mem: 0.0

i: 0.38,0.3,0.48,0.5,0.43,0.29,0.39
s: 3
t: 0.299
c: 6
mem: 0.0

i: 0.25,0.37,0.48,0.5,0.41,0.33,0.42
s: 3
t: 0.280
c: 6
mem: 16.0

i: 0.69,0.39,0.48,0.5,0.57,0.76,0.79
s: 5
t: 0.291
c: 7
mem: 16.0

i: 0.46,0.59,0.48,0.5,0.36,0.76,0.23
s: 3
t: 0.406
c: 7
mem: 288.0

i: 0.17,0.52,0.48,0.5,0.49,0.37,0.46
s: 4
t: 0.225
c: 6
mem: 16.0

i: 0.63,0.49,0.48,0.5,0.79,0.45,0.28
s: 3
t: 0.120
c: 6
mem: 16.0

i: 0.63,0.75,0.48,0.5,0.64,0.73,0.66
s: 3
t: 0.542
c: 7
mem: 32.0

i: 0.33,0.47,0.48,0.5,0.53,0.18,0.29
s: 4
t: 0.229
c: 6
mem: 16.0

i: 0.67,0.7,0.48,0.5,0.46,0.45,0.33
s: 4
t: 0.211
c: 6
mem: 0.0

i: 0.63,0.65,0.48,0.5,0.66,0.67,0.71
s: 3
t: 0.467
c: 7
mem: 160.0

i: 0.5,0.49,0.48,0.5,0.49,0.46,0.53
s: 4
t: 0.285
c: 6
mem: 32.0

i: 0.34,0.28,0.48,0.5,0.41,0.35,0.44
s: 3
t: 0.302
c: 6
mem: 16.0

i: 0.41,0.51,0.48,0.5,0.58,0.2,0.31
s: 4
t: 0.215
c: 6
mem: 64.0

i: 0.63,0.86,0.48,0.5,0.39,0.47,0.34
s: 4
t: 0.216
c: 6
mem: 224.0

i: 0.24,0.34,0.48,0.5,0.38,0.3,0.4
s: 3
t: 0.301
c: 6
mem: 16.0

i: 0.74,0.47,0.48,0.5,0.5,0.57,0.42
s: 4
t: 0.254
c: 6
mem: 0.0

i: 0.61,0.52,0.48,0.5,0.54,0.67,0.52
s: 4
t: 0.408
c: 7
mem: 128.0

i: 0.26,0.5,0.48,0.5,0.44,0.32,0.41
s: 3
t: 0.257
c: 6
mem: 0.0

i: 0.71,0.71,0.48,0.5,0.4,0.54,0.39
s: 4
t: 0.227
c: 6
mem: 0.0

i: 0.52,0.36,0.48,0.5,0.41,0.28,0.38
s: 3
t: 0.286
c: 6
mem: 0.0

i: 0.89,0.55,0.48,0.5,0.51,0.72,0.76
s: 4
t: 0.387
c: 6
mem: 0.0

i: 0.67,0.84,0.48,0.5,0.74,0.54,0.37
s: 4
t: 0.102
c: 6
mem: 0.0

i: 0.4,0.5,0.48,0.5,0.65,0.82,0.84
s: 3
t: 0.375
c: 7
mem: 0.0

i: 0.52,0.54,0.48,0.5,0.62,0.76,0.79
s: 4
t: 0.375
c: 7
mem: 16.0

i: 0.31,0.23,0.48,0.5,0.73,0.05,0.14
s: 4
t: 0.207
c: 6
mem: 0.0

i: 0.36,0.41,0.48,0.5,0.48,0.47,0.54
s: 3
t: 0.264
c: 6
mem: 16.0

i: 0.43,0.39,0.48,0.5,0.47,0.31,0.41
s: 3
t: 0.313
c: 6
mem: 288.0

i: 0.2,0.46,0.48,0.5,0.57,0.78,0.81
s: 3
t: 0.379
c: 7
mem: 112.0

i: 0.72,0.46,0.48,0.5,0.51,0.66,0.7
s: 4
t: 0.405
c: 7
mem: 80.0

i: 0.29,0.28,0.48,0.5,0.44,0.23,0.34
s: 3
t: 0.278
c: 6
mem: 0.0

i: 0.69,0.66,0.48,0.5,0.41,0.5,0.25
s: 4
t: 0.233
c: 6
mem: 0.0

i: 0.77,0.55,0.48,0.5,0.51,0.78,0.74
s: 4
t: 0.272
c: 6
mem: 32.0

i: 0.4,0.42,0.48,0.5,0.37,0.27,0.27
s: 3
t: 0.279
c: 6
mem: 80.0

i: 0.6,0.76,1.0,0.5,0.77,0.59,0.52
s: 5
t: 0.142
c: 7
mem: 0.0

i: 0.35,0.51,0.48,0.5,0.61,0.71,0.74
s: 3
t: 0.393
c: 7
mem: 16.0

i: 0.69,0.43,0.48,0.5,0.59,0.74,0.77
s: 4
t: 0.256
c: 6
mem: 64.0

i: 0.42,0.35,0.48,0.5,0.58,0.15,0.27
s: 3
t: 0.266
c: 6
mem: 0.0

i: 0.7,0.53,0.48,0.5,0.7,0.86,0.87
s: 5
t: 0.227
c: 6
mem: 16.0

i: 0.22,0.43,0.48,0.5,0.48,0.16,0.28
s: 3
t: 0.290
c: 6
mem: 0.0

i: 0.52,0.57,0.48,0.5,0.42,0.47,0.54
s: 3
t: 0.333
c: 6
mem: 16.0

i: 0.49,0.42,0.48,0.5,0.53,0.79,0.81
s: 3
t: 0.407
c: 7
mem: 128.0

i: 0.74,0.78,0.48,0.5,0.75,0.54,0.15
s: 4
t: 0.096
c: 6
mem: 16.0

i: 0.71,0.4,0.48,0.5,0.71,0.7,0.74
s: 4
t: 0.408
c: 7
mem: 64.0

i: 0.45,0.4,0.48,0.5,0.61,0.74,0.77
s: 3
t: 0.408
c: 7
mem: 16.0

i: 0.48,0.41,0.48,0.5,0.51,0.9,0.88
s: 3
t: 0.410
c: 7
mem: 32.0

i: 0.27,0.35,0.48,0.5,0.51,0.77,0.79
s: 3
t: 0.407
c: 7
mem: 48.0

i: 0.5,0.66,0.48,0.5,0.31,0.92,0.92
s: 3
t: 0.414
c: 7
mem: 96.0

i: 0.48,0.49,0.48,0.5,0.52,0.77,0.71
s: 3
t: 0.393
c: 7
mem: 0.0

i: 0.63,0.42,0.48,0.5,0.48,0.77,0.8
s: 4
t: 0.237
c: 6
mem: 32.0

i: 0.6,0.46,0.48,0.5,0.45,0.81,0.83
s: 4
t: 0.340
c: 7
mem: 112.0

i: 0.47,0.55,0.48,0.5,0.58,0.71,0.75
s: 5
t: 0.335
c: 7
mem: 16.0

i: 0.41,0.57,0.48,0.5,0.39,0.21,0.32
s: 3
t: 0.273
c: 6
mem: 288.0

i: 0.79,0.36,0.48,0.5,0.46,0.82,0.7
s: 4
t: 0.270
c: 6
mem: 16.0

i: 0.59,0.29,0.48,0.5,0.64,0.75,0.77
s: 4
t: 0.251
c: 6
mem: 0.0

i: 0.47,0.46,0.48,0.5,0.62,0.74,0.77
s: 5
t: 0.339
c: 7
mem: 192.0

i: 0.64,0.72,0.48,0.5,0.49,0.42,0.19
s: 4
t: 0.227
c: 6
mem: 80.0

i: 0.49,0.43,0.48,0.5,0.49,0.3,0.4
s: 3
t: 0.307
c: 6
mem: 0.0

i: 0.54,0.49,0.48,0.5,0.4,0.87,0.88
s: 3
t: 0.370
c: 7
mem: 0.0

i: 0.44,0.51,0.48,0.5,0.47,0.26,0.36
s: 3
t: 0.277
c: 6
mem: 0.0

i: 0.57,0.54,0.48,0.5,0.37,0.28,0.33
s: 3
t: 0.326
c: 6
mem: 16.0

i: 0.23,0.58,0.48,0.5,0.37,0.53,0.59
s: 3
t: 0.250
c: 6
mem: 0.0

i: 0.06,0.61,0.48,0.5,0.49,0.92,0.37
s: 3
t: 0.425
c: 7
mem: 48.0

i: 0.38,0.4,0.48,0.5,0.63,0.25,0.35
s: 3
t: 0.288
c: 6
mem: 16.0

i: 0.64,0.57,0.48,0.5,0.7,0.33,0.26
s: 4
t: 0.108
c: 6
mem: 0.0

i: 0.64,0.78,0.48,0.5,0.5,0.36,0.38
s: 4
t: 0.178
c: 6
mem: 16.0

i: 0.54,0.47,0.48,0.5,0.28,0.33,0.42
s: 3
t: 0.261
c: 6
mem: 0.0

i: 0.23,0.48,0.48,0.5,0.59,0.88,0.89
s: 3
t: 0.375
c: 7
mem: 160.0

i: 0.16,0.51,0.48,0.5,0.33,0.39,0.48
s: 4
t: 0.308
c: 7
mem: 32.0

i: 0.48,0.45,0.48,0.5,0.6,0.78,0.8
s: 3
t: 0.411
c: 7
mem: 16.0

i: 0.49,0.29,0.48,0.5,0.56,0.24,0.35
s: 3
t: 0.290
c: 6
mem: 32.0

i: 0.66,0.48,0.48,0.5,0.54,0.7,0.74
s: 6
t: 0.329
c: 7
mem: 208.0

i: 0.63,0.57,0.48,0.5,0.49,0.7,0.2
s: 4
t: 0.215
c: 6
mem: 0.0

i: 0.43,0.59,0.48,0.5,0.52,0.49,0.56
s: 3
t: 0.265
c: 6
mem: 0.0

i: 0.63,0.69,0.48,0.5,0.65,0.41,0.28
s: 4
t: 0.109
c: 6
mem: 32.0

i: 0.65,0.47,0.48,0.5,0.59,0.3,0.4
s: 3
t: 0.277
c: 6
mem: 0.0

i: 0.69,0.65,0.48,0.5,0.63,0.48,0.41
s: 4
t: 0.223
c: 6
mem: 32.0

i: 0.12,0.43,0.48,0.5,0.63,0.7,0.74
s: 3
t: 0.405
c: 7
mem: 64.0

i: 0.75,0.84,0.48,0.5,0.35,0.52,0.33
s: 4
t: 0.306
c: 6
mem: 16.0

i: 0.68,0.78,0.48,0.5,0.43,0.44,0.42
s: 4
t: 0.215
c: 6
mem: 16.0

i: 0.74,0.49,0.48,0.5,0.42,0.54,0.36
s: 4
t: 0.217
c: 6
mem: 48.0

i: 0.81,0.44,0.48,0.5,0.42,0.67,0.68
s: 4
t: 0.239
c: 6
mem: 0.0

i: 0.44,0.35,0.48,0.5,0.44,0.52,0.59
s: 4
t: 0.224
c: 6
mem: 0.0

i: 0.66,0.74,0.48,0.5,0.31,0.38,0.43
s: 4
t: 0.212
c: 6
mem: 16.0

i: 0.5,0.57,0.48,0.5,0.71,0.61,0.66
s: 4
t: 0.436
c: 7
mem: 48.0

i: 0.67,0.81,0.48,0.5,0.25,0.42,0.25
s: 4
t: 0.233
c: 6
mem: 16.0

i: 0.7,0.71,0.48,0.5,0.42,0.84,0.85
s: 4
t: 0.416
c: 7
mem: 16.0

i: 0.64,0.81,0.48,0.5,0.37,0.39,0.44
s: 4
t: 0.220
c: 6
mem: 0.0

i: 0.41,0.48,0.48,0.5,0.51,0.44,0.51
s: 3
t: 0.280
c: 6
mem: 0.0

i: 0.64,0.58,0.48,0.5,0.48,0.78,0.73
s: 4
t: 0.401
c: 7
mem: 80.0

i: 0.56,0.68,0.48,0.5,0.77,0.36,0.45
s: 5
t: 0.310
c: 6
mem: 16.0

i: 0.61,0.45,0.48,0.5,0.48,0.35,0.41
s: 3
t: 0.320
c: 6
mem: 64.0

i: 0.43,0.32,0.48,0.5,0.33,0.45,0.52
s: 3
t: 0.280
c: 6
mem: 0.0

i: 0.39,0.31,0.48,0.5,0.38,0.34,0.43
s: 3
t: 0.312
c: 6
mem: 0.0

i: 0.22,0.36,0.48,0.5,0.35,0.39,0.47
s: 3
t: 0.268
c: 6
mem: 0.0

i: 0.41,0.43,0.48,0.5,0.5,0.24,0.25
s: 3
t: 0.304
c: 6
mem: 0.0

i: 0.44,0.56,0.48,0.5,0.5,0.46,0.54
s: 4
t: 0.245
c: 6
mem: 0.0

i: 0.23,0.34,0.48,0.5,0.43,0.26,0.37
s: 3
t: 0.305
c: 6
mem: 0.0

i: 0.6,0.5,1.0,0.5,0.54,0.77,0.8
s: 4
t: 0.298
c: 6
mem: 0.0

i: 0.61,0.66,0.48,0.5,0.46,0.87,0.88
s: 4
t: 0.356
c: 7
mem: 0.0

i: 0.33,0.37,0.48,0.5,0.46,0.65,0.69
s: 3
t: 0.431
c: 7
mem: 0.0

i: 0.29,0.37,0.48,0.5,0.48,0.44,0.52
s: 3
t: 0.281
c: 6
mem: 0.0

i: 0.29,0.3,0.48,0.5,0.45,0.03,0.17
s: 3
t: 0.283
c: 6
mem: 0.0

i: 0.47,0.28,0.48,0.5,0.56,0.2,0.25
s: 3
t: 0.280
c: 6
mem: 0.0

i: 0.41,0.51,0.48,0.5,0.53,0.75,0.78
s: 3
t: 0.395
c: 7
mem: 32.0

i: 0.11,0.5,0.48,0.5,0.58,0.72,0.68
s: 3
t: 0.407
c: 7
mem: 0.0

i: 0.87,0.49,0.48,0.5,0.61,0.76,0.79
s: 4
t: 0.260
c: 6
mem: 48.0

i: 0.34,0.45,0.48,0.5,0.38,0.24,0.35
s: 3
t: 0.329
c: 6
mem: 0.0

i: 0.51,0.49,0.48,0.5,0.53,0.14,0.26
s: 3
t: 0.382
c: 6
mem: 112.0

i: 0.44,0.28,0.48,0.5,0.43,0.27,0.37
s: 3
t: 0.382
c: 6
mem: 0.0

i: 0.41,0.43,0.48,0.5,0.45,0.31,0.41
s: 3
t: 0.373
c: 6
mem: 48.0

i: 0.36,0.47,0.48,0.5,0.51,0.69,0.72
s: 3
t: 0.550
c: 7
mem: 48.0

i: 0.51,0.54,0.48,0.5,0.41,0.34,0.43
s: 3
t: 0.389
c: 6
mem: 0.0

i: 0.37,0.44,0.48,0.5,0.42,0.39,0.47
s: 3
t: 0.286
c: 6
mem: 48.0

i: 0.68,0.76,0.48,0.5,0.84,0.45,0.27
s: 4
t: 0.134
c: 6
mem: 0.0

i: 0.67,0.61,0.48,0.5,0.51,0.37,0.38
s: 4
t: 0.289
c: 6
mem: 112.0

i: 0.52,0.81,0.48,0.5,0.72,0.38,0.38
s: 4
t: 0.310
c: 6
mem: 32.0

i: 0.39,0.32,0.48,0.5,0.46,0.24,0.35
s: 3
t: 0.374
c: 6
mem: 160.0

i: 0.47,0.47,0.48,0.5,0.22,0.16,0.26
s: 3
t: 0.390
c: 6
mem: 16.0

i: 0.24,0.57,0.48,0.5,0.63,0.34,0.43
s: 3
t: 0.343
c: 6
mem: 96.0

i: 0.61,0.75,0.48,0.5,0.51,0.33,0.33
s: 5
t: 0.117
c: 6
mem: 0.0

i: 0.23,0.4,0.48,0.5,0.39,0.28,0.38
s: 3
t: 0.356
c: 6
mem: 0.0

i: 0.1,0.49,0.48,0.5,0.41,0.67,0.21
s: 3
t: 0.567
c: 7
mem: 64.0

i: 0.38,0.44,0.48,0.5,0.43,0.2,0.31
s: 3
t: 0.326
c: 6
mem: 16.0

i: 0.29,0.47,0.48,0.5,0.41,0.23,0.34
s: 3
t: 0.319
c: 6
mem: 64.0

i: 0.74,0.7,0.48,0.5,0.66,0.65,0.69
s: 3
t: 0.657
c: 7
mem: 48.0

i: 0.86,0.55,0.48,0.5,0.63,0.81,0.83
s: 4
t: 0.303
c: 6
mem: 128.0

i: 0.25,0.37,0.48,0.5,0.43,0.26,0.36
s: 3
t: 0.359
c: 6
mem: 32.0

i: 0.43,0.4,0.48,0.5,0.58,0.75,0.78
s: 3
t: 0.484
c: 7
mem: 48.0

max time: 0.66
min time: 0.10
avg time: 0.30

avg calls: 6.29
