vars: 2032
i: 41.0,0.0,77.0,0.0,42.0,11.0,36.0,35.0,0.0
s: 3
t: 0.803
c: 9
mem: 0.0

i: 49.0,0.0,83.0,-1.0,50.0,26.0,34.0,34.0,0.0
s: 3
t: 0.718
c: 8
mem: 0.0

i: 37.0,0.0,74.0,0.0,26.0,-9.0,38.0,48.0,10.0
s: 3
t: 0.597
c: 8
mem: 0.0

i: 49.0,0.0,86.0,0.0,46.0,-28.0,37.0,39.0,2.0
s: 3
t: 0.635
c: 8
mem: 0.0

i: 41.0,-3.0,76.0,0.0,38.0,-12.0,35.0,37.0,2.0
s: 4
t: 0.731
c: 9
mem: 0.0

i: 55.0,0.0,81.0,0.0,56.0,25.0,25.0,24.0,0.0
s: 3
t: 0.722
c: 8
mem: 0.0

i: 37.0,0.0,80.0,0.0,30.0,-6.0,43.0,49.0,6.0
s: 3
t: 0.492
c: 7
mem: 0.0

i: 49.0,5.0,87.0,0.0,50.0,4.0,38.0,38.0,0.0
s: 2
t: 0.972
c: 8
mem: 0.0

i: 59.0,1.0,87.0,5.0,60.0,0.0,28.0,28.0,0.0
s: 3
t: 0.679
c: 8
mem: 0.0

i: 55.0,0.0,98.0,0.0,46.0,-1.0,42.0,51.0,8.0
s: 4
t: 0.475
c: 9
mem: 0.0

i: 37.0,0.0,79.0,0.0,16.0,12.0,42.0,63.0,22.0
s: 3
t: 0.413
c: 6
mem: 0.0

i: 43.0,0.0,85.0,0.0,42.0,-1.0,42.0,44.0,2.0
s: 3
t: 0.623
c: 8
mem: 0.0

i: 37.0,0.0,104.0,0.0,24.0,2.0,67.0,80.0,14.0
s: 3
t: 0.436
c: 6
mem: 0.0

i: 78.0,0.0,82.0,-1.0,-46.0,0.0,4.0,128.0,124.0
s: 4
t: 0.173
c: 8
mem: 0.0

i: 47.0,0.0,79.0,3.0,46.0,0.0,32.0,32.0,0.0
s: 3
t: 0.788
c: 8
mem: 0.0

i: 37.0,0.0,84.0,1.0,28.0,-10.0,47.0,55.0,8.0
s: 3
t: 0.543
c: 7
mem: 0.0

i: 56.0,9.0,75.0,11.0,-4.0,0.0,19.0,80.0,62.0
s: 4
t: 0.543
c: 9
mem: 0.0

i: 53.0,3.0,81.0,0.0,54.0,5.0,28.0,27.0,0.0
s: 3
t: 0.889
c: 9
mem: 0.0

i: 37.0,0.0,77.0,0.0,36.0,-6.0,40.0,41.0,2.0
s: 3
t: 0.585
c: 7
mem: 0.0

i: 53.0,-2.0,83.0,0.0,52.0,-24.0,30.0,32.0,2.0
s: 4
t: 0.630
c: 8
mem: 0.0

i: 41.0,1.0,84.0,0.0,38.0,0.0,44.0,46.0,2.0
s: 3
t: 0.661
c: 8
mem: 0.0

i: 36.0,-5.0,81.0,0.0,36.0,0.0,45.0,45.0,0.0
s: 2
t: 0.946
c: 8
mem: 0.0

i: 39.0,-3.0,75.0,0.0,38.0,0.0,35.0,36.0,0.0
s: 3
t: 0.872
c: 9
mem: 0.0

i: 51.0,0.0,91.0,0.0,52.0,23.0,40.0,39.0,0.0
s: 2
t: 0.899
c: 8
mem: 0.0

i: 55.0,0.0,79.0,0.0,10.0,14.0,23.0,68.0,46.0
s: 4
t: 0.504
c: 9
mem: 0.0

i: 37.0,0.0,79.0,0.0,26.0,1.0,42.0,53.0,10.0
s: 3
t: 0.558
c: 7
mem: 0.0

i: 49.0,1.0,82.0,0.0,50.0,16.0,33.0,33.0,0.0
s: 3
t: 0.753
c: 8
mem: 0.0

i: 44.0,1.0,95.0,0.0,44.0,0.0,51.0,51.0,0.0
s: 2
t: 1.041
c: 8
mem: 0.0

i: 44.0,5.0,79.0,0.0,42.0,-18.0,35.0,37.0,2.0
s: 3
t: 0.781
c: 9
mem: 0.0

i: 55.0,-2.0,77.0,0.0,26.0,-12.0,22.0,52.0,30.0
s: 4
t: 0.524
c: 9
mem: 0.0

i: 37.0,0.0,77.0,3.0,34.0,-12.0,41.0,44.0,2.0
s: 3
t: 0.541
c: 7
mem: 0.0

i: 37.0,0.0,77.0,-7.0,-10.0,4.0,40.0,87.0,46.0
s: 3
t: 0.417
c: 6
mem: 0.0

i: 43.0,0.0,81.0,0.0,44.0,24.0,38.0,37.0,0.0
s: 2
t: 1.077
c: 9
mem: 0.0

i: 56.0,0.0,78.0,0.0,8.0,24.0,22.0,70.0,48.0
s: 4
t: 0.531
c: 9
mem: 0.0

i: 106.0,-2.0,108.0,0.0,72.0,6.0,1.0,35.0,34.0
s: 4
t: 0.224
c: 8
mem: 0.0

i: 46.0,0.0,85.0,0.0,46.0,2.0,39.0,39.0,0.0
s: 2
t: 0.976
c: 8
mem: 0.0

i: 37.0,0.0,83.0,0.0,34.0,18.0,46.0,49.0,2.0
s: 3
t: 0.532
c: 7
mem: 0.0

i: 49.0,0.0,86.0,0.0,46.0,-1.0,38.0,40.0,2.0
s: 3
t: 0.652
c: 8
mem: 0.0

i: 45.0,-2.0,79.0,0.0,46.0,13.0,33.0,32.0,0.0
s: 3
t: 0.803
c: 8
mem: 0.0

i: 37.0,0.0,81.0,6.0,36.0,-6.0,43.0,44.0,2.0
s: 3
t: 0.552
c: 7
mem: 0.0

i: 37.0,-1.0,77.0,1.0,34.0,0.0,40.0,44.0,4.0
s: 3
t: 0.508
c: 7
mem: 0.0

i: 37.0,0.0,80.0,0.0,34.0,-12.0,43.0,46.0,2.0
s: 3
t: 0.560
c: 7
mem: 0.0

i: 41.0,0.0,81.0,-7.0,42.0,1.0,40.0,40.0,0.0
s: 2
t: 0.955
c: 8
mem: 0.0

i: 45.0,0.0,80.0,0.0,46.0,26.0,35.0,34.0,0.0
s: 3
t: 0.851
c: 9
mem: 0.0

i: 56.0,0.0,77.0,0.0,18.0,28.0,22.0,59.0,38.0
s: 4
t: 0.593
c: 10
mem: 0.0

i: 40.0,3.0,106.0,-1.0,38.0,0.0,65.0,67.0,2.0
s: 3
t: 0.540
c: 7
mem: 0.0

i: 47.0,0.0,79.0,8.0,46.0,0.0,31.0,32.0,0.0
s: 3
t: 0.840
c: 9
mem: 0.0

i: 41.0,0.0,87.0,0.0,42.0,24.0,46.0,46.0,0.0
s: 2
t: 1.001
c: 8
mem: 0.0

i: 44.0,-4.0,100.0,0.0,44.0,0.0,56.0,56.0,0.0
s: 2
t: 1.039
c: 8
mem: 0.0

i: 53.0,0.0,86.0,0.0,54.0,5.0,33.0,32.0,0.0
s: 3
t: 0.747
c: 8
mem: 0.0

i: 37.0,0.0,82.0,0.0,18.0,10.0,45.0,64.0,18.0
s: 3
t: 0.443
c: 6
mem: 0.0

i: 47.0,-1.0,78.0,0.0,46.0,0.0,31.0,32.0,0.0
s: 3
t: 0.793
c: 8
mem: 0.0

i: 37.0,3.0,104.0,0.0,20.0,-17.0,66.0,83.0,16.0
s: 3
t: 0.435
c: 6
mem: 0.0

i: 47.0,0.0,90.0,3.0,46.0,0.0,44.0,44.0,0.0
s: 2
t: 0.981
c: 8
mem: 0.0

i: 54.0,0.0,83.0,2.0,54.0,0.0,29.0,29.0,0.0
s: 3
t: 0.809
c: 9
mem: 0.0

i: 44.0,0.0,88.0,0.0,44.0,9.0,44.0,44.0,0.0
s: 2
t: 0.970
c: 8
mem: 0.0

i: 46.0,1.0,88.0,0.0,46.0,0.0,41.0,41.0,0.0
s: 2
t: 0.985
c: 8
mem: 0.0

i: 51.0,4.0,87.0,-1.0,52.0,16.0,36.0,35.0,0.0
s: 3
t: 0.797
c: 8
mem: 0.0

i: 81.0,0.0,84.0,0.0,-20.0,-12.0,4.0,105.0,102.0
s: 5
t: 0.226
c: 8
mem: 0.0

i: 37.0,0.0,79.0,0.0,26.0,23.0,42.0,53.0,10.0
s: 3
t: 0.521
c: 7
mem: 0.0

i: 58.0,1.0,86.0,0.0,56.0,0.0,27.0,29.0,2.0
s: 3
t: 0.616
c: 8
mem: 0.0

i: 51.0,1.0,77.0,0.0,52.0,13.0,26.0,25.0,0.0
s: 3
t: 0.930
c: 9
mem: 0.0

i: 41.0,0.0,87.0,5.0,38.0,-4.0,46.0,48.0,2.0
s: 3
t: 0.644
c: 8
mem: 0.0

i: 43.0,-4.0,81.0,0.0,44.0,13.0,38.0,37.0,0.0
s: 2
t: 1.094
c: 9
mem: 0.0

i: 54.0,0.0,80.0,-3.0,54.0,0.0,26.0,26.0,0.0
s: 3
t: 0.840
c: 9
mem: 0.0

i: 47.0,0.0,76.0,6.0,46.0,0.0,30.0,30.0,0.0
s: 3
t: 0.863
c: 9
mem: 0.0

i: 103.0,5.0,104.0,1.0,72.0,6.0,1.0,31.0,30.0
s: 4
t: 0.192
c: 8
mem: 0.0

i: 42.0,0.0,81.0,0.0,42.0,0.0,40.0,40.0,0.0
s: 2
t: 0.976
c: 8
mem: 0.0

i: 55.0,0.0,96.0,3.0,54.0,0.0,41.0,42.0,2.0
s: 3
t: 0.549
c: 7
mem: 0.0

i: 49.0,0.0,84.0,0.0,50.0,8.0,35.0,35.0,0.0
s: 3
t: 0.786
c: 8
mem: 0.0

i: 41.0,0.0,83.0,0.0,42.0,7.0,42.0,41.0,0.0
s: 2
t: 0.990
c: 8
mem: 0.0

i: 43.0,0.0,83.0,-5.0,42.0,-13.0,39.0,41.0,2.0
s: 3
t: 0.648
c: 8
mem: 0.0

i: 41.0,0.0,86.0,-5.0,38.0,-4.0,46.0,48.0,2.0
s: 3
t: 0.654
c: 8
mem: 0.0

i: 38.0,0.0,107.0,1.0,38.0,0.0,69.0,68.0,0.0
s: 2
t: 1.027
c: 8
mem: 0.0

i: 55.0,0.0,77.0,0.0,44.0,22.0,22.0,34.0,12.0
s: 4
t: 0.536
c: 9
mem: 0.0

i: 52.0,0.0,87.0,0.0,54.0,31.0,35.0,33.0,0.0
s: 3
t: 0.845
c: 9
mem: 0.0

i: 55.0,1.0,80.0,-4.0,54.0,0.0,25.0,26.0,2.0
s: 4
t: 0.620
c: 8
mem: 0.0

i: 56.0,0.0,97.0,-1.0,46.0,0.0,41.0,50.0,10.0
s: 4
t: 0.468
c: 9
mem: 0.0

i: 56.0,2.0,81.0,4.0,-6.0,-21.0,25.0,88.0,64.0
s: 4
t: 0.472
c: 9
mem: 0.0

i: 55.0,1.0,86.0,0.0,54.0,0.0,31.0,32.0,0.0
s: 3
t: 0.643
c: 7
mem: 0.0

i: 37.0,0.0,79.0,0.0,16.0,-15.0,43.0,64.0,22.0
s: 3
t: 0.465
c: 6
mem: 0.0

i: 53.0,1.0,84.0,0.0,52.0,-7.0,32.0,33.0,2.0
s: 3
t: 0.683
c: 8
mem: 0.0

i: 55.0,0.0,98.0,0.0,52.0,0.0,42.0,46.0,4.0
s: 4
t: 0.473
c: 9
mem: 0.0

i: 46.0,0.0,83.0,8.0,46.0,0.0,37.0,37.0,0.0
s: 2
t: 0.993
c: 8
mem: 0.0

i: 53.0,2.0,86.0,0.0,54.0,18.0,33.0,32.0,0.0
s: 3
t: 0.756
c: 8
mem: 0.0

i: 55.0,5.0,96.0,0.0,52.0,0.0,41.0,44.0,4.0
s: 4
t: 0.508
c: 9
mem: 0.0

i: 37.0,0.0,78.0,0.0,-4.0,-9.0,41.0,83.0,42.0
s: 3
t: 0.446
c: 6
mem: 0.0

i: 38.0,-3.0,81.0,0.0,38.0,0.0,43.0,43.0,0.0
s: 2
t: 0.988
c: 8
mem: 0.0

i: 49.0,1.0,77.0,0.0,46.0,-6.0,29.0,31.0,2.0
s: 3
t: 0.788
c: 9
mem: 0.0

i: 41.0,1.0,76.0,0.0,42.0,13.0,35.0,35.0,0.0
s: 3
t: 0.848
c: 9
mem: 0.0

i: 44.0,0.0,81.0,0.0,42.0,-22.0,38.0,40.0,2.0
s: 3
t: 0.720
c: 9
mem: 0.0

i: 37.0,0.0,79.0,0.0,2.0,25.0,42.0,76.0,34.0
s: 3
t: 0.441
c: 6
mem: 0.0

i: 43.0,0.0,83.0,-1.0,42.0,0.0,40.0,41.0,2.0
s: 3
t: 0.671
c: 8
mem: 0.0

i: 38.0,3.0,106.0,0.0,38.0,1.0,68.0,67.0,0.0
s: 2
t: 1.051
c: 8
mem: 0.0

i: 56.0,4.0,98.0,0.0,52.0,12.0,42.0,46.0,4.0
s: 4
t: 0.497
c: 9
mem: 0.0

i: 45.0,-2.0,81.0,0.0,44.0,-9.0,35.0,37.0,2.0
s: 4
t: 0.752
c: 9
mem: 0.0

i: 50.0,4.0,79.0,2.0,50.0,0.0,29.0,30.0,0.0
s: 3
t: 0.915
c: 9
mem: 0.0

i: 37.0,0.0,80.0,-7.0,36.0,0.0,43.0,44.0,2.0
s: 3
t: 0.548
c: 7
mem: 0.0

i: 39.0,-2.0,79.0,0.0,38.0,0.0,40.0,40.0,0.0
s: 2
t: 0.959
c: 8
mem: 0.0

i: 55.0,0.0,81.0,0.0,56.0,26.0,26.0,24.0,0.0
s: 3
t: 0.755
c: 8
mem: 0.0

i: 56.0,0.0,97.0,0.0,50.0,13.0,41.0,48.0,6.0
s: 4
t: 0.478
c: 9
mem: 0.0

i: 37.0,0.0,90.0,0.0,20.0,5.0,53.0,70.0,16.0
s: 3
t: 0.436
c: 6
mem: 0.0

i: 37.0,0.0,79.0,0.0,34.0,-17.0,43.0,46.0,2.0
s: 3
t: 0.574
c: 7
mem: 0.0

i: 37.0,0.0,76.0,8.0,24.0,0.0,40.0,53.0,14.0
s: 3
t: 0.594
c: 8
mem: 0.0

i: 43.0,2.0,78.0,7.0,42.0,0.0,35.0,37.0,2.0
s: 3
t: 0.758
c: 9
mem: 0.0

i: 49.0,0.0,86.0,0.0,46.0,-2.0,38.0,40.0,2.0
s: 3
t: 0.508
c: 7
mem: 0.0

i: 56.0,0.0,80.0,0.0,0.0,29.0,24.0,80.0,56.0
s: 4
t: 0.574
c: 10
mem: 0.0

i: 43.0,0.0,90.0,0.0,44.0,29.0,47.0,46.0,0.0
s: 2
t: 1.000
c: 8
mem: 0.0

i: 39.0,4.0,82.0,0.0,38.0,0.0,43.0,43.0,0.0
s: 2
t: 0.962
c: 8
mem: 0.0

i: 56.0,0.0,97.0,0.0,54.0,3.0,40.0,42.0,2.0
s: 3
t: 0.528
c: 7
mem: 0.0

i: 47.0,0.0,88.0,4.0,46.0,0.0,41.0,42.0,0.0
s: 2
t: 1.116
c: 9
mem: 0.0

i: 106.0,0.0,108.0,8.0,70.0,0.0,2.0,38.0,36.0
s: 5
t: 0.198
c: 8
mem: 0.0

i: 77.0,0.0,81.0,0.0,-40.0,10.0,4.0,123.0,118.0
s: 4
t: 0.170
c: 8
mem: 0.0

i: 45.0,0.0,85.0,0.0,44.0,706.0,41.0,41.0,0.0
s: 2
t: 1.012
c: 8
mem: 0.0

i: 43.0,0.0,76.0,0.0,42.0,-24.0,33.0,35.0,2.0
s: 3
t: 0.772
c: 9
mem: 0.0

i: 45.0,0.0,88.0,-2.0,46.0,-11.0,42.0,41.0,0.0
s: 2
t: 0.981
c: 8
mem: 0.0

i: 38.0,3.0,81.0,0.0,38.0,23.0,43.0,42.0,0.0
s: 2
t: 0.973
c: 8
mem: 0.0

i: 43.0,0.0,89.0,0.0,42.0,-12.0,46.0,48.0,2.0
s: 3
t: 0.671
c: 8
mem: 0.0

i: 50.0,0.0,86.0,0.0,50.0,0.0,35.0,37.0,2.0
s: 3
t: 0.689
c: 8
mem: 0.0

i: 45.0,0.0,79.0,0.0,46.0,26.0,34.0,33.0,0.0
s: 3
t: 0.814
c: 8
mem: 0.0

i: 49.0,2.0,83.0,0.0,46.0,-1.0,34.0,37.0,2.0
s: 3
t: 0.684
c: 8
mem: 0.0

i: 43.0,4.0,83.0,0.0,42.0,0.0,40.0,42.0,2.0
s: 3
t: 0.674
c: 8
mem: 0.0

i: 52.0,3.0,88.0,0.0,52.0,0.0,36.0,37.0,0.0
s: 3
t: 0.912
c: 9
mem: 0.0

i: 41.0,0.0,82.0,-1.0,38.0,-13.0,41.0,43.0,2.0
s: 3
t: 0.657
c: 8
mem: 0.0

i: 55.0,3.0,85.0,0.0,54.0,0.0,30.0,31.0,0.0
s: 3
t: 0.657
c: 7
mem: 0.0

i: 41.0,0.0,80.0,0.0,42.0,20.0,39.0,39.0,0.0
s: 2
t: 1.166
c: 9
mem: 0.0

i: 45.0,0.0,81.0,-1.0,44.0,-2.0,36.0,37.0,0.0
s: 3
t: 0.904
c: 9
mem: 0.0

i: 45.0,0.0,81.0,0.0,44.0,-1.0,36.0,37.0,0.0
s: 3
t: 0.832
c: 9
mem: 0.0

i: 51.0,3.0,86.0,0.0,52.0,13.0,35.0,34.0,0.0
s: 3
t: 0.795
c: 8
mem: 0.0

i: 51.0,0.0,83.0,0.0,50.0,-12.0,32.0,33.0,2.0
s: 3
t: 0.667
c: 8
mem: 0.0

i: 41.0,0.0,85.0,0.0,38.0,-9.0,44.0,46.0,2.0
s: 3
t: 0.656
c: 8
mem: 0.0

i: 45.0,-1.0,82.0,0.0,46.0,14.0,37.0,35.0,0.0
s: 2
t: 1.158
c: 9
mem: 0.0

i: 55.0,-4.0,80.0,1.0,24.0,29.0,25.0,57.0,32.0
s: 4
t: 0.578
c: 10
mem: 0.0

i: 55.0,5.0,87.0,-7.0,54.0,0.0,32.0,33.0,2.0
s: 3
t: 0.561
c: 7
mem: 0.0

i: 81.0,0.0,84.0,0.0,-12.0,11.0,3.0,97.0,94.0
s: 5
t: 0.218
c: 8
mem: 0.0

i: 39.0,3.0,76.0,0.0,38.0,0.0,36.0,37.0,0.0
s: 3
t: 0.898
c: 9
mem: 0.0

i: 37.0,0.0,103.0,0.0,34.0,6.0,66.0,69.0,4.0
s: 3
t: 0.435
c: 6
mem: 0.0

i: 53.0,2.0,104.0,0.0,54.0,4.0,50.0,49.0,0.0
s: 2
t: 1.015
c: 8
mem: 0.0

i: 45.0,0.0,87.0,2.0,44.0,-19.0,42.0,43.0,2.0
s: 3
t: 0.653
c: 8
mem: 0.0

i: 56.0,0.0,77.0,2.0,0.0,0.0,22.0,77.0,56.0
s: 4
t: 0.519
c: 9
mem: 0.0

i: 45.0,-45.0,81.0,0.0,44.0,0.0,36.0,37.0,2.0
s: 5
t: 0.352
c: 9
mem: 0.0

i: 41.0,0.0,89.0,7.0,38.0,0.0,48.0,50.0,2.0
s: 3
t: 0.663
c: 8
mem: 0.0

i: 53.0,-1.0,80.0,0.0,54.0,0.0,27.0,26.0,0.0
s: 3
t: 0.868
c: 9
mem: 0.0

i: 37.0,0.0,81.0,0.0,18.0,-18.0,44.0,63.0,18.0
s: 3
t: 0.433
c: 6
mem: 0.0

i: 38.0,3.0,76.0,0.0,36.0,-22.0,38.0,40.0,2.0
s: 3
t: 0.738
c: 9
mem: 0.0

i: 49.0,5.0,78.0,-7.0,50.0,2.0,29.0,29.0,0.0
s: 3
t: 0.873
c: 9
mem: 0.0

i: 44.0,1.0,79.0,-1.0,44.0,0.0,35.0,35.0,0.0
s: 3
t: 0.922
c: 9
mem: 0.0

i: 37.0,0.0,77.0,0.0,24.0,-13.0,40.0,54.0,14.0
s: 3
t: 0.528
c: 7
mem: 0.0

i: 55.0,0.0,81.0,0.0,-22.0,-10.0,26.0,105.0,78.0
s: 4
t: 0.452
c: 9
mem: 0.0

i: 37.0,0.0,103.0,0.0,34.0,17.0,66.0,69.0,4.0
s: 3
t: 0.451
c: 6
mem: 0.0

i: 37.0,0.0,78.0,0.0,18.0,-23.0,42.0,60.0,18.0
s: 3
t: 0.459
c: 6
mem: 0.0

i: 104.0,2.0,105.0,0.0,70.0,-29.0,1.0,35.0,34.0
s: 4
t: 0.192
c: 8
mem: 0.0

i: 55.0,0.0,77.0,0.0,-4.0,-7.0,21.0,82.0,60.0
s: 4
t: 0.513
c: 9
mem: 0.0

max time: 1.17
min time: 0.17
avg time: 0.67

avg calls: 7.96
