vars: 2176
i: 0.07,0.4,0.48,0.5,0.54,0.35,0.44
s: 3
t: 0.577
c: 6
mem: 144.0

i: 0.65,0.57,0.48,0.5,0.47,0.47,0.51
s: 4
t: 0.253
c: 6
mem: 32.0

i: 0.63,0.8,0.48,0.5,0.46,0.31,0.29
s: 4
t: 0.282
c: 6
mem: 32.0

i: 0.58,0.6,0.48,0.5,0.59,0.73,0.76
s: 5
t: 0.570
c: 7
mem: 192.0

i: 0.76,0.71,0.48,0.5,0.5,0.71,0.75
s: 4
t: 0.708
c: 6
mem: 128.0

i: 0.57,0.38,0.48,0.5,0.06,0.49,0.33
s: 4
t: 0.451
c: 6
mem: 128.0

i: 0.69,0.8,0.48,0.5,0.46,0.57,0.26
s: 4
t: 0.320
c: 6
mem: 16.0

i: 0.34,0.51,0.48,0.5,0.44,0.37,0.46
s: 4
t: 0.377
c: 6
mem: 48.0

i: 0.72,0.42,0.48,0.5,0.65,0.77,0.79
s: 5
t: 0.354
c: 6
mem: 96.0

i: 0.61,0.47,0.48,0.5,0.0,0.8,0.32
s: 4
t: 0.600
c: 7
mem: 224.0

i: 0.74,0.56,0.48,0.5,0.47,0.68,0.3
s: 4
t: 0.379
c: 6
mem: 80.0

i: 0.83,0.37,0.48,0.5,0.61,0.71,0.74
s: 3
t: 0.629
c: 6
mem: 32.0

i: 0.36,0.39,0.48,0.5,0.48,0.22,0.23
s: 3
t: 0.450
c: 6
mem: 16.0

i: 0.72,0.86,0.48,0.5,0.17,0.55,0.21
s: 4
t: 0.364
c: 6
mem: 32.0

i: 0.3,0.37,0.48,0.5,0.59,0.41,0.49
s: 4
t: 0.410
c: 6
mem: 16.0

i: 0.81,0.52,0.48,0.5,0.57,0.78,0.8
s: 3
t: 0.451
c: 6
mem: 288.0

i: 0.32,0.39,0.48,0.5,0.53,0.28,0.38
s: 3
t: 0.515
c: 6
mem: 112.0

i: 0.7,0.61,0.48,0.5,0.56,0.52,0.43
s: 4
t: 0.341
c: 6
mem: 32.0

i: 0.34,0.49,0.48,0.5,0.58,0.85,0.8
s: 3
t: 0.552
c: 7
mem: 48.0

i: 0.63,0.54,0.48,0.5,0.65,0.79,0.81
s: 4
t: 0.582
c: 7
mem: 192.0

i: 0.79,0.54,0.48,0.5,0.5,0.66,0.68
s: 4
t: 0.400
c: 6
mem: 16.0

i: 0.58,0.34,0.48,0.5,0.56,0.87,0.81
s: 4
t: 0.500
c: 7
mem: 128.0

i: 0.24,0.35,0.48,0.5,0.31,0.19,0.31
s: 3
t: 0.441
c: 6
mem: 96.0

i: 0.23,0.32,0.48,0.5,0.55,0.25,0.35
s: 3
t: 0.499
c: 6
mem: 16.0

i: 0.68,0.82,0.48,0.5,0.38,0.65,0.56
s: 5
t: 0.310
c: 6
mem: 16.0

i: 0.7,0.64,0.48,0.5,0.47,0.51,0.47
s: 4
t: 0.264
c: 6
mem: 16.0

i: 0.71,0.52,0.48,0.5,0.64,1.0,0.99
s: 4
t: 0.566
c: 7
mem: 0.0

i: 0.66,0.53,0.48,0.5,0.59,0.66,0.66
s: 5
t: 0.485
c: 7
mem: 96.0

i: 0.34,0.42,0.48,0.5,0.41,0.34,0.43
s: 3
t: 0.476
c: 6
mem: 240.0

i: 0.27,0.3,0.48,0.5,0.71,0.28,0.39
s: 3
t: 0.415
c: 6
mem: 272.0

i: 0.47,0.29,0.48,0.5,0.51,0.33,0.43
s: 3
t: 0.482
c: 6
mem: 16.0

i: 0.64,0.84,0.48,0.5,0.37,0.45,0.4
s: 4
t: 0.330
c: 6
mem: 64.0

i: 0.84,0.44,0.48,0.5,0.48,0.71,0.74
s: 3
t: 0.683
c: 6
mem: 176.0

i: 0.16,0.43,0.48,0.5,0.54,0.27,0.37
s: 3
t: 0.496
c: 6
mem: 32.0

i: 0.04,0.31,0.48,0.5,0.41,0.29,0.39
s: 3
t: 0.523
c: 6
mem: 32.0

i: 0.5,0.37,0.48,0.5,0.66,0.64,0.69
s: 3
t: 0.666
c: 7
mem: 128.0

i: 0.31,0.44,0.48,0.5,0.5,0.79,0.82
s: 3
t: 0.550
c: 7
mem: 48.0

i: 0.64,0.76,0.48,0.5,0.45,0.35,0.38
s: 3
t: 0.572
c: 6
mem: 64.0

i: 0.63,0.47,0.48,0.5,0.51,0.82,0.84
s: 4
t: 0.538
c: 7
mem: 160.0

i: 0.24,0.43,0.48,0.5,0.37,0.28,0.38
s: 3
t: 0.522
c: 6
mem: 64.0

i: 0.74,0.82,0.48,0.5,0.49,0.49,0.41
s: 4
t: 0.319
c: 6
mem: 16.0

i: 0.68,0.67,0.48,0.5,0.49,0.4,0.34
s: 4
t: 0.337
c: 6
mem: 48.0

i: 0.4,0.35,0.48,0.5,0.45,0.33,0.42
s: 3
t: 0.472
c: 6
mem: 80.0

i: 0.51,0.46,0.48,0.5,0.58,0.31,0.41
s: 3
t: 0.407
c: 6
mem: 176.0

i: 0.18,0.3,0.48,0.5,0.46,0.24,0.35
s: 3
t: 0.505
c: 6
mem: 16.0

i: 0.0,0.38,0.48,0.5,0.42,0.48,0.55
s: 3
t: 0.494
c: 6
mem: 48.0

i: 0.76,0.73,0.48,0.5,0.44,0.39,0.39
s: 4
t: 0.348
c: 6
mem: 0.0

i: 0.79,0.41,0.48,0.5,0.66,0.81,0.83
s: 3
t: 0.470
c: 6
mem: 16.0

i: 0.66,0.71,0.48,0.5,0.41,0.5,0.35
s: 4
t: 0.328
c: 6
mem: 0.0

i: 0.35,0.48,0.48,0.5,0.56,0.4,0.48
s: 3
t: 0.475
c: 6
mem: 128.0

i: 0.65,0.51,0.48,0.5,0.66,0.54,0.33
s: 4
t: 0.168
c: 6
mem: 0.0

i: 0.59,0.61,0.48,0.5,0.42,0.42,0.37
s: 4
t: 0.364
c: 6
mem: 48.0

i: 0.61,0.6,0.48,0.5,0.44,0.39,0.38
s: 5
t: 0.335
c: 6
mem: 48.0

i: 0.47,0.59,0.48,0.5,0.52,0.76,0.79
s: 3
t: 0.665
c: 7
mem: 240.0

i: 0.64,0.66,0.48,0.5,0.41,0.39,0.2
s: 4
t: 0.434
c: 6
mem: 16.0

i: 0.38,0.3,0.48,0.5,0.43,0.29,0.39
s: 3
t: 0.536
c: 6
mem: 0.0

i: 0.25,0.37,0.48,0.5,0.41,0.33,0.42
s: 3
t: 0.528
c: 6
mem: 16.0

i: 0.69,0.39,0.48,0.5,0.57,0.76,0.79
s: 5
t: 0.547
c: 7
mem: 96.0

i: 0.46,0.59,0.48,0.5,0.36,0.76,0.23
s: 3
t: 0.678
c: 7
mem: 16.0

i: 0.17,0.52,0.48,0.5,0.49,0.37,0.46
s: 3
t: 0.460
c: 6
mem: 16.0

i: 0.63,0.49,0.48,0.5,0.79,0.45,0.28
s: 3
t: 0.212
c: 6
mem: 0.0

i: 0.63,0.75,0.48,0.5,0.64,0.73,0.66
s: 3
t: 0.846
c: 7
mem: 64.0

i: 0.33,0.47,0.48,0.5,0.53,0.18,0.29
s: 4
t: 0.424
c: 6
mem: 0.0

i: 0.67,0.7,0.48,0.5,0.46,0.45,0.33
s: 4
t: 0.341
c: 6
mem: 0.0

i: 0.63,0.65,0.48,0.5,0.66,0.67,0.71
s: 3
t: 0.768
c: 7
mem: 304.0

i: 0.5,0.49,0.48,0.5,0.49,0.46,0.53
s: 4
t: 0.475
c: 6
mem: 80.0

i: 0.34,0.28,0.48,0.5,0.41,0.35,0.44
s: 3
t: 0.554
c: 6
mem: 32.0

i: 0.41,0.51,0.48,0.5,0.58,0.2,0.31
s: 4
t: 0.405
c: 6
mem: 112.0

i: 0.63,0.86,0.48,0.5,0.39,0.47,0.34
s: 4
t: 0.375
c: 6
mem: 32.0

i: 0.24,0.34,0.48,0.5,0.38,0.3,0.4
s: 3
t: 0.561
c: 6
mem: 32.0

i: 0.74,0.47,0.48,0.5,0.5,0.57,0.42
s: 4
t: 0.453
c: 6
mem: 32.0

i: 0.61,0.52,0.48,0.5,0.54,0.67,0.52
s: 4
t: 0.744
c: 7
mem: 112.0

i: 0.26,0.5,0.48,0.5,0.44,0.32,0.41
s: 3
t: 0.426
c: 6
mem: 16.0

i: 0.71,0.71,0.48,0.5,0.4,0.54,0.39
s: 4
t: 0.351
c: 6
mem: 32.0

i: 0.52,0.36,0.48,0.5,0.41,0.28,0.38
s: 3
t: 0.505
c: 6
mem: 96.0

i: 0.89,0.55,0.48,0.5,0.51,0.72,0.76
s: 4
t: 0.657
c: 6
mem: 128.0

i: 0.67,0.84,0.48,0.5,0.74,0.54,0.37
s: 4
t: 0.142
c: 6
mem: 0.0

i: 0.4,0.5,0.48,0.5,0.65,0.82,0.84
s: 3
t: 0.657
c: 7
mem: 48.0

i: 0.52,0.54,0.48,0.5,0.62,0.76,0.79
s: 4
t: 0.554
c: 7
mem: 0.0

i: 0.31,0.23,0.48,0.5,0.73,0.05,0.14
s: 3
t: 0.424
c: 6
mem: 16.0

i: 0.36,0.41,0.48,0.5,0.48,0.47,0.54
s: 3
t: 0.490
c: 6
mem: 64.0

i: 0.43,0.39,0.48,0.5,0.47,0.31,0.41
s: 3
t: 0.521
c: 6
mem: 48.0

i: 0.2,0.46,0.48,0.5,0.57,0.78,0.81
s: 3
t: 0.616
c: 7
mem: 32.0

i: 0.72,0.46,0.48,0.5,0.51,0.66,0.7
s: 5
t: 0.628
c: 7
mem: 0.0

i: 0.29,0.28,0.48,0.5,0.44,0.23,0.34
s: 3
t: 0.474
c: 6
mem: 0.0

i: 0.69,0.66,0.48,0.5,0.41,0.5,0.25
s: 4
t: 0.352
c: 6
mem: 0.0

i: 0.77,0.55,0.48,0.5,0.51,0.78,0.74
s: 3
t: 0.485
c: 6
mem: 0.0

i: 0.4,0.42,0.48,0.5,0.37,0.27,0.27
s: 3
t: 0.499
c: 6
mem: 16.0

i: 0.6,0.76,1.0,0.5,0.77,0.59,0.52
s: 5
t: 0.256
c: 7
mem: 32.0

i: 0.35,0.51,0.48,0.5,0.61,0.71,0.74
s: 3
t: 0.665
c: 7
mem: 16.0

i: 0.69,0.43,0.48,0.5,0.59,0.74,0.77
s: 4
t: 0.451
c: 6
mem: 32.0

i: 0.42,0.35,0.48,0.5,0.58,0.15,0.27
s: 3
t: 0.476
c: 6
mem: 16.0

i: 0.7,0.53,0.48,0.5,0.7,0.86,0.87
s: 5
t: 0.362
c: 6
mem: 0.0

i: 0.22,0.43,0.48,0.5,0.48,0.16,0.28
s: 3
t: 0.503
c: 6
mem: 16.0

i: 0.52,0.57,0.48,0.5,0.42,0.47,0.54
s: 3
t: 0.557
c: 6
mem: 80.0

i: 0.49,0.42,0.48,0.5,0.53,0.79,0.81
s: 3
t: 0.635
c: 7
mem: 0.0

i: 0.74,0.78,0.48,0.5,0.75,0.54,0.15
s: 4
t: 0.147
c: 6
mem: 16.0

i: 0.71,0.4,0.48,0.5,0.71,0.7,0.74
s: 4
t: 0.654
c: 7
mem: 64.0

i: 0.45,0.4,0.48,0.5,0.61,0.74,0.77
s: 4
t: 0.648
c: 7
mem: 32.0

i: 0.48,0.41,0.48,0.5,0.51,0.9,0.88
s: 3
t: 0.651
c: 7
mem: 16.0

i: 0.27,0.35,0.48,0.5,0.51,0.77,0.79
s: 3
t: 0.679
c: 7
mem: 16.0

i: 0.5,0.66,0.48,0.5,0.31,0.92,0.92
s: 3
t: 0.684
c: 7
mem: 16.0

i: 0.48,0.49,0.48,0.5,0.52,0.77,0.71
s: 3
t: 0.645
c: 7
mem: 128.0

i: 0.63,0.42,0.48,0.5,0.48,0.77,0.8
s: 4
t: 0.428
c: 6
mem: 16.0

i: 0.6,0.46,0.48,0.5,0.45,0.81,0.83
s: 4
t: 0.496
c: 7
mem: 80.0

i: 0.47,0.55,0.48,0.5,0.58,0.71,0.75
s: 4
t: 0.633
c: 7
mem: 32.0

i: 0.41,0.57,0.48,0.5,0.39,0.21,0.32
s: 3
t: 0.446
c: 6
mem: 32.0

i: 0.79,0.36,0.48,0.5,0.46,0.82,0.7
s: 3
t: 0.454
c: 6
mem: 48.0

i: 0.59,0.29,0.48,0.5,0.64,0.75,0.77
s: 4
t: 0.411
c: 6
mem: 192.0

i: 0.47,0.46,0.48,0.5,0.62,0.74,0.77
s: 5
t: 0.568
c: 7
mem: 208.0

i: 0.64,0.72,0.48,0.5,0.49,0.42,0.19
s: 4
t: 0.355
c: 6
mem: 0.0

i: 0.49,0.43,0.48,0.5,0.49,0.3,0.4
s: 3
t: 0.531
c: 6
mem: 48.0

i: 0.54,0.49,0.48,0.5,0.4,0.87,0.88
s: 3
t: 0.654
c: 7
mem: 16.0

i: 0.44,0.51,0.48,0.5,0.47,0.26,0.36
s: 3
t: 0.513
c: 6
mem: 0.0

i: 0.57,0.54,0.48,0.5,0.37,0.28,0.33
s: 3
t: 0.536
c: 6
mem: 32.0

i: 0.23,0.58,0.48,0.5,0.37,0.53,0.59
s: 3
t: 0.446
c: 6
mem: 0.0

i: 0.06,0.61,0.48,0.5,0.49,0.92,0.37
s: 3
t: 0.731
c: 7
mem: 16.0

i: 0.38,0.4,0.48,0.5,0.63,0.25,0.35
s: 3
t: 0.525
c: 6
mem: 0.0

i: 0.64,0.57,0.48,0.5,0.7,0.33,0.26
s: 3
t: 0.225
c: 6
mem: 48.0

i: 0.64,0.78,0.48,0.5,0.5,0.36,0.38
s: 4
t: 0.312
c: 6
mem: 16.0

i: 0.54,0.47,0.48,0.5,0.28,0.33,0.42
s: 3
t: 0.442
c: 6
mem: 64.0

i: 0.23,0.48,0.48,0.5,0.59,0.88,0.89
s: 3
t: 0.597
c: 7
mem: 96.0

i: 0.16,0.51,0.48,0.5,0.33,0.39,0.48
s: 4
t: 0.472
c: 7
mem: 16.0

i: 0.48,0.45,0.48,0.5,0.6,0.78,0.8
s: 3
t: 0.673
c: 7
mem: 0.0

i: 0.49,0.29,0.48,0.5,0.56,0.24,0.35
s: 3
t: 0.519
c: 6
mem: 80.0

i: 0.66,0.48,0.48,0.5,0.54,0.7,0.74
s: 5
t: 0.665
c: 7
mem: 16.0

i: 0.63,0.57,0.48,0.5,0.49,0.7,0.2
s: 4
t: 0.361
c: 6
mem: 0.0

i: 0.43,0.59,0.48,0.5,0.52,0.49,0.56
s: 4
t: 0.444
c: 6
mem: 16.0

i: 0.63,0.69,0.48,0.5,0.65,0.41,0.28
s: 4
t: 0.144
c: 6
mem: 32.0

i: 0.65,0.47,0.48,0.5,0.59,0.3,0.4
s: 3
t: 0.499
c: 6
mem: 0.0

i: 0.69,0.65,0.48,0.5,0.63,0.48,0.41
s: 4
t: 0.387
c: 6
mem: 288.0

i: 0.12,0.43,0.48,0.5,0.63,0.7,0.74
s: 3
t: 0.718
c: 7
mem: 32.0

i: 0.75,0.84,0.48,0.5,0.35,0.52,0.33
s: 4
t: 0.392
c: 6
mem: 16.0

i: 0.68,0.78,0.48,0.5,0.43,0.44,0.42
s: 4
t: 0.365
c: 6
mem: 16.0

i: 0.74,0.49,0.48,0.5,0.42,0.54,0.36
s: 4
t: 0.413
c: 6
mem: 32.0

i: 0.81,0.44,0.48,0.5,0.42,0.67,0.68
s: 4
t: 0.407
c: 6
mem: 16.0

i: 0.44,0.35,0.48,0.5,0.44,0.52,0.59
s: 4
t: 0.436
c: 6
mem: 0.0

i: 0.66,0.74,0.48,0.5,0.31,0.38,0.43
s: 4
t: 0.360
c: 6
mem: 0.0

i: 0.5,0.57,0.48,0.5,0.71,0.61,0.66
s: 4
t: 0.712
c: 7
mem: 32.0

i: 0.67,0.81,0.48,0.5,0.25,0.42,0.25
s: 4
t: 0.380
c: 6
mem: 0.0

i: 0.7,0.71,0.48,0.5,0.42,0.84,0.85
s: 4
t: 0.758
c: 7
mem: 112.0

i: 0.64,0.81,0.48,0.5,0.37,0.39,0.44
s: 4
t: 0.361
c: 6
mem: 0.0

i: 0.41,0.48,0.48,0.5,0.51,0.44,0.51
s: 3
t: 0.494
c: 6
mem: 16.0

i: 0.64,0.58,0.48,0.5,0.48,0.78,0.73
s: 4
t: 0.687
c: 7
mem: 16.0

i: 0.56,0.68,0.48,0.5,0.77,0.36,0.45
s: 4
t: 0.518
c: 6
mem: 80.0

i: 0.61,0.45,0.48,0.5,0.48,0.35,0.41
s: 3
t: 0.608
c: 6
mem: 16.0

i: 0.43,0.32,0.48,0.5,0.33,0.45,0.52
s: 4
t: 0.396
c: 6
mem: 16.0

i: 0.39,0.31,0.48,0.5,0.38,0.34,0.43
s: 3
t: 0.585
c: 6
mem: 48.0

i: 0.22,0.36,0.48,0.5,0.35,0.39,0.47
s: 4
t: 0.411
c: 6
mem: 0.0

i: 0.41,0.43,0.48,0.5,0.5,0.24,0.25
s: 3
t: 0.550
c: 6
mem: 16.0

i: 0.44,0.56,0.48,0.5,0.5,0.46,0.54
s: 4
t: 0.483
c: 6
mem: 16.0

i: 0.23,0.34,0.48,0.5,0.43,0.26,0.37
s: 3
t: 0.512
c: 6
mem: 0.0

i: 0.6,0.5,1.0,0.5,0.54,0.77,0.8
s: 4
t: 0.494
c: 6
mem: 0.0

i: 0.61,0.66,0.48,0.5,0.46,0.87,0.88
s: 4
t: 0.622
c: 7
mem: 32.0

i: 0.33,0.37,0.48,0.5,0.46,0.65,0.69
s: 3
t: 0.703
c: 7
mem: 64.0

i: 0.29,0.37,0.48,0.5,0.48,0.44,0.52
s: 3
t: 0.465
c: 6
mem: 16.0

i: 0.29,0.3,0.48,0.5,0.45,0.03,0.17
s: 3
t: 0.489
c: 6
mem: 0.0

i: 0.47,0.28,0.48,0.5,0.56,0.2,0.25
s: 3
t: 0.501
c: 6
mem: 0.0

i: 0.41,0.51,0.48,0.5,0.53,0.75,0.78
s: 3
t: 0.680
c: 7
mem: 16.0

i: 0.11,0.5,0.48,0.5,0.58,0.72,0.68
s: 3
t: 0.676
c: 7
mem: 0.0

i: 0.87,0.49,0.48,0.5,0.61,0.76,0.79
s: 4
t: 0.430
c: 6
mem: 0.0

i: 0.34,0.45,0.48,0.5,0.38,0.24,0.35
s: 3
t: 0.538
c: 6
mem: 0.0

i: 0.51,0.49,0.48,0.5,0.53,0.14,0.26
s: 3
t: 0.541
c: 6
mem: 0.0

i: 0.44,0.28,0.48,0.5,0.43,0.27,0.37
s: 3
t: 0.519
c: 6
mem: 0.0

i: 0.41,0.43,0.48,0.5,0.45,0.31,0.41
s: 3
t: 0.457
c: 6
mem: 48.0

i: 0.36,0.47,0.48,0.5,0.51,0.69,0.72
s: 3
t: 0.694
c: 7
mem: 16.0

i: 0.51,0.54,0.48,0.5,0.41,0.34,0.43
s: 3
t: 0.593
c: 6
mem: 192.0

i: 0.37,0.44,0.48,0.5,0.42,0.39,0.47
s: 3
t: 0.473
c: 6
mem: 32.0

i: 0.68,0.76,0.48,0.5,0.84,0.45,0.27
s: 4
t: 0.202
c: 6
mem: 0.0

i: 0.67,0.61,0.48,0.5,0.51,0.37,0.38
s: 4
t: 0.357
c: 6
mem: 0.0

i: 0.52,0.81,0.48,0.5,0.72,0.38,0.38
s: 4
t: 0.584
c: 6
mem: 64.0

i: 0.39,0.32,0.48,0.5,0.46,0.24,0.35
s: 3
t: 0.543
c: 6
mem: 16.0

i: 0.47,0.47,0.48,0.5,0.22,0.16,0.26
s: 3
t: 0.546
c: 6
mem: 16.0

i: 0.24,0.57,0.48,0.5,0.63,0.34,0.43
s: 3
t: 0.490
c: 6
mem: 448.0

i: 0.61,0.75,0.48,0.5,0.51,0.33,0.33
s: 5
t: 0.158
c: 6
mem: 0.0

i: 0.23,0.4,0.48,0.5,0.39,0.28,0.38
s: 3
t: 0.565
c: 6
mem: 0.0

i: 0.1,0.49,0.48,0.5,0.41,0.67,0.21
s: 3
t: 0.738
c: 7
mem: 0.0

i: 0.38,0.44,0.48,0.5,0.43,0.2,0.31
s: 3
t: 0.513
c: 6
mem: 0.0

i: 0.29,0.47,0.48,0.5,0.41,0.23,0.34
s: 3
t: 0.499
c: 6
mem: 0.0

i: 0.74,0.7,0.48,0.5,0.66,0.65,0.69
s: 3
t: 0.862
c: 7
mem: 0.0

i: 0.86,0.55,0.48,0.5,0.63,0.81,0.83
s: 4
t: 0.426
c: 6
mem: 0.0

i: 0.25,0.37,0.48,0.5,0.43,0.26,0.36
s: 3
t: 0.547
c: 6
mem: 0.0

i: 0.43,0.4,0.48,0.5,0.58,0.75,0.78
s: 3
t: 0.683
c: 7
mem: 0.0

max time: 0.86
min time: 0.14
avg time: 0.49

avg calls: 6.28
